	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	serum_pos_ab_zip	serum_pos_aw_zip	maxint	mean1	sd1	mean2	sd2	10102016-012	10102016-016	10102016-020	10102016-027	10102016-033	10102016-035	10102016-039	10102016-040	10102016-041	10102016-046	10102016-057	10102016-066	10102016-067	10102016-070	10102016-014	10102016-015	10102016-018	10102016-019	10102016-036	10102016-037	10102016-038	10102016-045	10102016-050	10102016-054	10102016-056	10102016-059	10102016-063	10102016-072	isotopes	adduct	pcgroup
41	M162T0	1.05877777906608	0.0823998219259497	0.787128298493725	0.440707830711382	1	UP	162.1129776713	162.112199580757	162.113517630596	0.486533344	0.482683336666667	0.486683333333333	20	10	10	901.484375	648.413937233278	161.132402902106	686.526268379342	82.8165025084327	752.044415750927	160.094767545731	555.648520773813	593.263786626329	704.326376518535	666.305662668864	640.865817712853	711.839018704226	875.68580881071	760.962142261374	625.851036308086	707.407348023621	646.018615849606	677.481803711219	717.268680740759	620.335749308077	579.695590658244	638.622234113311	679.922508920587	815.683702922528	543.654112710297	787.41087376031	717.879949984593	615.896895754884	694.989010548426	815.464936455269	686.03520241963	698.508309013877			46
42	M531T5	1.07660174565994	0.10648466973516	0.755583242563525	0.456710655223149	1	UP	531.408608824128	531.405410684672	531.410408804476	5.21915007333333	5.21576672666667	5.22408324	28	14	14	3193.955078125	2657.51291689902	732.180227954228	2861.08304544731	692.922017646447	2391.5940545365	1674.84014915745	2291.63576642077	3190.91502744507	2149.3122076741	3431.28872124405	2794.60650965105	2170.6924161188	3858.10762898681	1981.81817502983	3959.51335122829	2183.94463805685	3095.64860617389	2031.26358486279	2814.63740467676	1795.08105647211	2143.12708993765	2525.37866621999	3081.13597698466	2614.00122228333	3087.95400605914	2558.38988583984	3375.19265656491	4228.55599726733	3487.22043918195	2397.39558188383	2120.33210247398	3826.76055041689	[6][M]+		24
43	M783T5	1.06423395762201	-0.0898153429421643	-0.747347167056124	0.46165958112375	1	DOWN	782.571729836714	782.567619127862	782.574818456604	5.38396645	5.29151644333333	5.41651664333333	39	14	14	8225.765625	25331.6511677801	5734.31360195526	23802.7089686019	5070.82821157191	23225.8625433397	28968.2497050574	30057.7531064276	29571.6810178879	26869.3181852142	27742.4452601283	17254.6559954186	28058.8937373601	13935.1453070779	27827.6941795506	15459.6946538279	29545.2148199449	24716.4706764595	31410.0371612271	28051.8756309937	26104.4801961578	18452.1749895188	31468.5296571293	23084.562225375	21540.4384669641	23925.8895445589	25455.2569406129	15168.0661278752	13785.3721826892	28107.0476590918	27662.7967968515	24027.9224184831	26403.5127241254	[15][M]+		11
44	M498T5	1.05239806821425	-0.0736805054025694	-0.725048237395823	0.474913637521807	1	DOWN	498.350440353586	498.34689296825	498.355051979164	4.69958353	4.69583313	4.70319986666667	15	5	10	1215.189453125	938.445737495817	174.680100872923	891.72126578321	166.21652772523	1071.99245071382	916.497882526368	946.434835154707	1271.21510741673	1167.86138960875	1079.50770156888	924.33795209817	810.612820694844	789.781715766155	676.372776515782	881.630053562041	913.843575204078	1025.81344510203	662.338619009078	752.587672706888	1007.31470407166	723.456523545708	1049.8934923966	841.086511414534	919.576813837657	909.02475844225	905.626948065382	1242.16006399502	983.594378488138	1037.22188804241	647.205752734489	789.598586987456	675.749626236747	[2][M+2]+		1
45	M810T5	1.05884329041638	-0.0824890852050032	-0.722848526453667	0.476726793869154	1	DOWN	809.592936556601	809.588426156971	809.59513253496	5.414699855	5.33659980666667	5.43101667333333	20	9	10	784.81005859375	2051.75197421528	354.154768883096	1937.72958924682	472.146889197637	2470.4746710215	2196.94652994553	1598.35870324734	1809.18122897764	2115.40773266012	1878.15379352986	2423.12454660197	2201.22149549543	2432.08357975411	1546.12045808118	1790.75627661062	1975.47056687589	1651.60829994931	2635.61975626339	1087.61792226427	2340.14070406436	2707.56843976	1598.15686711256	1731.80974371841	1521.67938864327	1577.90536462077	2721.17862924075	1767.16228647083	1909.78272095053	1839.52404844525	2076.34396810923	2454.83472637495	1794.50943968027	[21][M+1]+		33
46	M680T4	1.04472822395364	0.0631276878093876	0.722092615858284	0.477298478443007	1	UP	679.512306582451	679.508920868172	679.5149004216	3.60643339	3.55561668333333	3.61008327	23	10	13	3945.38671875	2673.55914683239	501.591352642525	2793.1426991052	363.820504082664	3499.10496471918	2975.85527691465	2584.35107089761	2444.56510687765	2229.88317565487	2061.14519102648	2814.2143659288	3659.19020889878	2615.95365460726	3040.51751941537	1989.57227809126	2174.33311111446	2572.58066731982	2768.5614641873	2969.42637282104	3346.6553830544	2958.43543440758	3126.30049803224	2567.13415042043	2358.51980006575	2995.69821019098	2675.03559946876	2430.78683657107	2402.23811034928	2217.08111110784	3340.27619187184	2743.64002273359	2972.77006637803	[8][M]+		21
47	M553T5	1.04558115432382	0.0643050431773218	0.719316932277991	0.478364077267436	1	UP	553.391394009185	553.390466598397	553.392219674256	5.21934174833333	5.21724996333333	5.22408324	14	5	9	693.60302734375	821.687901372627	139.060088876444	859.141384411107	136.446124238271	779.744848386827	658.260100059033	723.739557984161	964.832586681323	699.741610294107	989.591367733107	880.717235449251	713.327999611647	1015.86571276729	730.732917907881	1000.20938572228	678.685988821307	968.15091165568	700.030396142881	945.850839884451	613.479705796468	725.677756040086	731.257216846151	973.993783476414	763.180531791559	906.491907199725	855.529662873759	932.316934285126	1067.18153234244	969.328873556059	805.097505193786	708.930308005741	1029.66282446373			24
48	M532T5	1.07012957854707	0.0977854985036974	0.708807418969877	0.484802185178887	1	UP	532.41323207377	532.408750438632	532.414945736107	5.21919992666667	5.21608324	5.22636652	21	10	11	1088.607421875	949.606740502551	259.524272266836	1016.20226099945	237.130674712621	786.324512027027	635.58295495542	829.071404557104	1089.63464638794	749.833206312018	1261.72064389193	1023.12451348964	766.17392748259	1425.81557091225	736.778592984292	1390.40301556525	790.730995413443	1053.21952193702	756.080861119786	951.156929128949	643.250724457554	764.346004823558	879.891759865191	1120.45270765676	939.243363323788	1056.09958121398	940.893702877001	1135.01723105037	1492.49180805678	1265.39938073588	899.517840888543	787.36466099649	1351.70595891749	[6][M+1]+		24
49	M786T6_2	1.11674169999302	0.159295532077108	0.706136014624689	0.486542924464035	1	UP	785.655197428955	785.652318877514	785.656918392709	6.301591745	6.21621659	6.39965017666667	46	14	14	1366.9716796875	6080.52962981852	2864.53013329076	6790.38099566144	2437.65816791613	10937.1543844208	7199.85344788131	10633.9317096512	7700.99224952237	5200.67441579384	7125.62739985147	6239.93061826103	7966.87665899162	3716.63479343765	1928.77548867001	2840.08797480409	2945.21404966331	7441.95675039645	3249.70487611419	8391.91788683524	8669.08045849918	8480.20996334622	6070.90463540276	8443.60371307108	9032.27209308427	4627.62377731982	3804.38581588802	4467.73446765995	4472.28076946929	7855.56178728816	2336.7644390714	10434.2955688311	7978.69856349362			34
50	M759T5	1.13606797017929	-0.184049152894613	-0.684214365794738	0.499912220693024	1	DOWN	758.571245240953	758.566554917608	758.574925931471	5.47083342	5.43835013	5.51150002333333	47	14	14	8492.71875	15865.1283373979	7139.95690741412	13964.946423843	7549.74847623865	14418.9190743266	12270.5326356379	9922.18970951826	20438.9008308558	19191.3686242229	11388.5748930313	26229.3825269378	9763.46622347637	10896.5783753473	12885.9296972198	21942.3240936191	9852.49560726613	32559.0038066427	10352.1306254684	31228.5286666156	29798.8013689508	8269.8946286502	8248.10569020415	12860.6156917654	10229.5685626437	11230.2782274785	10488.668969679	9353.84307424229	11379.1752961959	11421.5658728424	19826.9866895385	9961.15666991218	11212.0605250836	[11][M]+		9
51	M813T6_1	1.05412308452982	0.0760433328889932	0.662156553807832	0.515142401648184	1	UP	812.610767499617	812.605235402005	812.613553654678	5.65524156	5.64811690333333	5.66745014666667	14	7	7	1677.189453125	2323.21585028201	355.17504715899	2448.95545812785	615.375766866111	2204.50264884023	2105.86280883599	2618.55521085379	2737.9782811084	2724.79544151747	2653.19345360329	2205.77684368779	2065.25274350289	2277.26657108478	1627.04156666571	2811.54781869134	1939.94677142406	2061.71533597667	2491.58640815578	1443.60201919877	2121.12466693537	3638.178751794	2694.73480594806	2367.59256201817	1836.51977907476	2345.34453844249	2582.42200670667	3520.94913889449	2268.55305181406	2238.59274439241	2665.1853026605	2824.82951945507	1737.7475264551	[22][M+2]+		5
52	M732T6	1.05823865958919	0.0816650283755803	0.657592791693535	0.517358358185309	1	UP	731.607043890217	731.606175661655	731.60943405219	5.81672498833333	5.80761662	5.82955006666667	26	13	13	1011.71484375	3844.90252091253	715.920599279954	4068.82448998155	1053.94009376681	3594.34289777983	4234.9902317619	4625.86328051533	3717.66313989646	4407.86993665773	4015.57229311872	3197.34219737964	3873.36763788374	4218.66193776582	5376.86651342009	2916.25058906312	2665.84825630659	3308.21755075733	3675.77883046906	4953.08590163682	4497.99836677194	4246.34710403461	3612.52607376803	4701.40704581154	2880.81895760802	5032.0812484676	2814.1561605515	3735.00374144658	4045.77560036232	2481.58254289759	5530.18943972521	5649.89614603296	2782.67453062701			44
53	M764T6	1.04604374723213	0.0649431886738283	0.645998719853003	0.525901468695006	1	UP	763.606936729204	763.605212041501	763.608102182309	6.12944984666667	6.08708346333333	6.14058350666667	19	10	9	736.44189453125	2877.19582945738	684.438368647413	3009.67270696625	346.861722336822	3919.89829084957	3428.83387593189	3700.52574295372	3252.2430382175	1584.8532860466	1747.37516852588	2786.0396507538	2432.24898020274	3309.03789637001	2417.69033816073	3361.88575910236	2638.64346253152	2985.01788467132	2716.44823808566	3783.04893958673	2552.40393213695	3056.05606161695	3392.16794157744	3306.71585783334	3118.06051995453	2518.7003296952	2677.017749231	3221.50708436187	2918.81963110072	3053.94923518329	2728.37700280704	2916.34836775337	2892.24524468913	[13][M+1]+		15
54	M809T5_2	1.05062680711743	-0.0712503009530454	-0.636508284168782	0.530035550124026	1	DOWN	808.587972057143	808.585343846176	808.590849333242	5.41298312333333	5.32021666	5.43101667333333	23	11	8	1392.4052734375	3738.99612349322	722.776581164642	3558.82421632832	774.169759883349	4725.72572715759	3872.92198791504	3231.12324424869	3784.42853972563	3908.72324341022	3422.93817700122	4773.79771900766	4274.67963786819	4393.75912413345	2314.50606661978	3111.70713240528	3356.81304950357	2876.83438935267	4297.98769055604	2642.8156337626	4040.74147775337	4457.93274311211	3930.37821215404	3359.41153555736	2884.9953853917	2443.18636706083	4958.77376431671	3052.70211215593	3515.07983958644	3525.34636293311	3823.96347463591	4527.73888794767	2660.47323222866	[21][M]+		33
55	M546T5_2	1.09082280273777	0.125416764013452	0.633943655354658	0.531779349040199	1	UP	546.356898135746	546.355026097895	546.358558845496	4.68151666166667	4.67790005	4.68354998	28	14	14	3587.1953125	1351.57552402918	472.355702048435	1474.32940123327	549.367786642899	1284.55748348949	1160.69587805642	2467.67049180704	1322.99920927176	2100.92115011473	938.338055359511	869.998682320018	1138.28463655257	1167.43472377017	1652.88551961824	1444.17635641393	815.909069526793	985.206993159882	1572.97908694798	1696.57296906098	1909.97418078725	1185.11315771944	2436.56145242812	822.69109989424	1261.08808849405	2191.81784139649	1196.19688782329	1933.73590833211	967.601268985708	920.780077683468	1340.10440593348	2023.90690843148	754.467370295729			23
56	M704T5	1.05595579258718	-0.0785494377737745	-0.572366204852706	0.572311642888083	1	DOWN	703.575982542469	703.573365900967	703.577826787008	5.48882505833333	5.47453351	5.51511683333333	28	14	14	2780.3046875	7039.99670777844	1486.88268250522	6666.94264778821	1933.01097944914	9809.51194853246	8302.96293553236	5758.7170939782	5185.24155041709	6552.3434897479	7295.13788626191	8823.11890205842	9030.29695250649	7570.89814104007	6666.53910026531	6554.31029810853	5592.3354640015	5136.88977710574	6281.6503693422	4713.99136417403	7680.06402291314	7057.99549928178	3532.80372482613	6412.62840768769	9125.62573788136	6625.91499804955	9168.28524004619	6064.20187036886	5209.43428066332	5680.96974414781	9191.74446283369	8829.48446411336	4044.05325204799	[10][M]+		9
57	M521T5	1.04547918000642	-0.064164331941291	-0.56539593535484	0.57722155803901	1	DOWN	521.345567621371	521.34107747424	521.34782382909	4.64543339333333	4.64189999666667	4.65245007	27	13	14	3901.068359375	3346.05832641871	789.706403862321	3200.50211463625	551.568167498211	4510.78892402729	2279.90566828907	3602.74651415787	3450.07531454333	3447.87271057852	2707.3795399295	3537.67206463782	2398.78957260624	2876.09655254624	3806.92341456953	4173.22119400274	3740.42186881918	1964.80368936981	4348.11954178486	4026.61383862167	3615.59144582902	2729.20448947828	3367.14104540063	2022.58848145686	3580.41101059575	3949.42288281417	2903.19681665698	3483.72140164531	3452.88532971409	2608.60399931222	2896.73000965322	3253.1228246192	2917.79602911016	[3][M+1]+		2
58	M812T6_1	1.03252296729671	0.0461738731086774	0.550469687498141	0.587734039011266	1	UP	811.607295966559	811.605753081661	811.612208290581	5.65603323666667	5.56505006333333	5.66426657333333	29	12	14	4529.41796875	8488.3650802737	964.240889423017	8764.43190018195	1609.79222035706	7593.79530025	7518.68278758535	9179.05163223894	9783.43973074224	8888.30131456473	9443.34171583196	8034.58135723267	7836.39388360585	9045.46021917383	8375.24329889041	8739.2537144377	7435.52943153999	6901.74533452005	10062.2914032181	8792.00015921659	8091.32286026204	11233.2157305589	11620.0366310553	8298.42426773233	5979.07026589768	8739.40039269609	9497.30390018453	9876.75330632895	8131.39055743388	8235.56938699569	9180.48293219869	9134.03182779036	5893.04438419626	[22][M+1]+		5
59	M680T6	1.03515115057506	-0.0498414423754716	-0.547089650062465	0.589717309238289	1	DOWN	680.480474712953	680.479030503924	680.481950405688	5.90996663	5.89780017666667	5.91705008	17	10	7	754.2158203125	1890.67463221203	240.829809711356	1826.47203856336	367.158095157005	2425.00360515085	1845.54752588815	1556.45796758231	1834.33312242282	2129.22881084203	1636.58459161211	1572.10575408037	1836.60624688487	1958.48668224302	2033.02029561174	1863.1975120572	1678.94260155913	2097.37527058938	2002.55486444442	2354.93417575992	2378.08181200193	1764.66780010811	1938.64104137404	1274.8195795511	2229.9126662332	2326.63505241574	1871.07165589256	1516.19925986829	1599.86486418903	1536.22157171598	1649.95672204345	1435.73642084094	1693.86591789271			42
60	M836T5_1	1.10975846510994	0.150245713416821	0.538202554584256	0.595317671691822	1	UP	835.670233281017	835.666701059783	835.672309535751	4.89261661333333	4.88923355	4.90004983666667	28	14	14	9692.3984375	3520.84443348422	1636.40969877519	3907.28691439431	2130.72444315683	1999.22441440297	1641.35897013257	4128.97227965455	2257.99217253795	3024.87266445627	6285.631679294	1960.27729837169	1755.60702274535	3558.00578559281	6337.26894601218	4777.07351057555	5002.27752029809	4213.60861731135	2349.65118739379	9197.53134725106	3513.62342809955	2187.85200103433	2220.99173888871	2304.32194305636	1156.79248404857	6194.39876784657	3522.41173370851	2363.2045239089	6211.67823719088	2878.44619972526	4435.93879739231	4636.11030507293	3878.71529429638	[26][M]+		7
61	M814T5_1	1.08476929201995	-0.117388243913596	-0.527376397185748	0.60246134377364	1	DOWN	813.68867054016	813.685280246978	813.69234084642	4.8970668	4.8561165	4.97499986	37	14	14	5817.44921875	14572.8929480186	6029.24430736569	13434.0942864289	5378.50113176319	9708.35775076976	26256.4082959141	9056.78942111726	20474.2403382871	11140.6341797544	6536.80015853549	23704.2869139965	11134.5758657483	11162.3576856975	14557.7009998662	9077.29621096225	14205.5907025405	17333.8872007014	19671.5755483701	9822.96151109309	21291.5211023741	12330.7618987172	10442.6591970727	4699.88720548815	12003.6954350503	25010.111947987	11194.8393046067	7426.61969513069	18845.3279568159	15410.387785813	11559.9256120501	13634.0563948414	14404.5649629637	[25][M]+		7
62	M188T2	1.02889838037579	0.0411005008251995	0.497685769601994	0.622906905387186	1	UP	188.070833930927	188.070274914327	188.0713364751	2.35802511333333	2.35428330666667	2.36516661666667	28	14	14	1542.87109375	2986.87882213655	443.471441648848	3073.19478247505	473.758588270693	4023.36358263411	2847.35140917665	2797.11600241739	3239.38063997593	3020.81293162453	3139.50962019038	3055.16537686641	3094.18875485527	3221.85588737135	2294.6508294743	2315.850039702	3016.47828142258	2480.28724459695	3270.29290960389	2542.28131087795	2500.61602786542	2949.75029845836	3254.39067329514	2858.94632916961	3094.42307646473	3299.90817035322	3285.86474016665	3717.41701173296	2431.67113512146	3913.02092839967	3681.16504883031	2705.44918317359	2789.82302074161			20
63	M743T6	1.05043936557275	0.0709928878442116	0.472633342848066	0.640580642054446	1	UP	742.575403841008	742.574437585181	742.577445805482	5.60098323	5.58991689	5.60848327666667	15	8	7	917.9296875	1818.98441822054	458.339103712808	1910.7328382623	563.463322994405	1679.76992074324	971.830216345791	2107.88243280109	1415.58988378745	1864.03538267527	1493.58027264255	2662.91626662828	1515.48730494455	1677.24876637998	2046.16761365353	1847.03755492118	2607.96977041982	2051.37537206033	1524.89109708445	2868.73803373291	2664.91668207994	1509.6550747271	2007.13093533435	1348.39512365556	1720.03394145049	2171.62469456687	1475.7409918658	2233.59322147628	1372.81476846048	1405.9307290595	1243.31969272625	1942.46478970107	2785.90105683553			36
64	M785T6	1.06133464841428	0.0858796227793626	0.468618023270031	0.643799113464672	1	UP	784.587602862122	784.584195450697	784.589379978312	5.53209181833333	5.51571681333333	5.54283324	28	14	14	7309.91015625	11043.8095732914	3018.54449061544	11721.1777506235	4487.68498589072	6906.05558555821	12221.3158430606	13251.6551711408	12223.6661434724	13808.574517541	11608.1768222431	8304.89919554198	9744.92834075574	15794.8350316165	7923.20393266328	8213.67846274797	9708.54301174825	8549.51928508326	16354.2826829071	14481.9644411743	14229.5527120504	20024.6084310359	20989.425509502	8498.51462159156	6478.22598169566	10091.76174998	8252.55739560705	8884.9676919939	14199.1822174906	10903.9517251096	8528.40342118411	7963.97600835005	10569.3966019645	[16][M]+		13
65	M227T0	1.00856700249833	0.0123069302187294	0.456474422365738	0.651845435951969	1	UP	226.952356322399	226.951787032281	226.952921119372	0.446475001666667	0.441366671333333	0.447349989333333	28	14	14	1140.9765625	1928.43642549993	93.8151173904091	1944.95734517506	97.6586608261862	2156.28694833441	2070.59344885153	1974.54586184398	1882.16119871017	1961.25133033856	1883.24883279056	1839.74426847792	1808.39006474992	1896.97908741504	1959.85427695901	1877.0101218717	1840.04321006679	1915.21294529155	1932.78836129789	2155.37744551053	2149.995916789	1955.35123254639	1979.84223376083	1849.615621507	1874.27252868831	1870.50522718995	1905.37862285218	1856.52162578245	1904.35049669189	1882.11324058571	1930.99098928783	1982.18430829209	1932.90334296662			41
66	M788T5_2	1.06863380986112	-0.0957675675543926	-0.426856009717635	0.673274693535411	1	DOWN	787.671055198096	787.668895247971	787.672705058521	4.97081680666667	4.92200015333333	5.05031649	32	14	14	1516.0048828125	7359.40801593666	2483.40673656559	6886.74450314563	3316.42913219908	7548.90656165937	6119.01212338295	10671.9148920848	2723.58502158163	8830.87222634189	9902.48164816139	6800.04935232961	9085.49586390682	8165.27793136503	7848.50133233078	3056.34765096792	4286.91774831056	9063.6349511253	8928.71491956509	10507.1087096797	9259.32804024007	7529.1266832614	7995.22099964278	7413.22712346934	1696.5139220449	7646.39206297443	2600.30506390613	5506.27867010707	8311.40302316551	2952.17703200783	12638.0074053934	9566.86054809438	2792.47376005186			31
67	M118T1	1.02600682705056	0.0370403306713018	0.420561495397338	0.677575095447887	1	UP	118.086786744241	118.086580624376	118.087089654283	0.589933323333333	0.589766645	0.593566691666667	15	8	7	1050.5009765625	1703.26099470956	294.012899810125	1747.55740882094	262.428705222537	1899.16242621116	1688.3963453115	1641.27165186333	1991.04147926352	1617.94027275939	1192.5934785136	2254.5449371635	1837.69687717138	1925.60760543805	1428.83908176744	1452.40359084514	1609.64047016716	1331.5283137899	1974.9873956688	2046.32001106793	1780.09353356388	1370.1260991447	1427.2315513534	1543.16345612268	1737.90120806705	1394.55648093595	2061.00967410369	2063.08365530992	1920.41739676979	1931.24549352186	1949.40723047381	1792.43146468705	1448.81646837145			37
68	M526T5	1.04314544907976	-0.0609403314302222	-0.401243127379899	0.691549415253419	1	DOWN	526.431483878133	526.427333667916	526.435040038511	4.80535019333333	4.79918354666667	4.81016647333333	15	8	7	1549.1455078125	1056.55953267889	301.556821409974	1012.85926484265	274.097785711394	595.249559029441	677.628828916852	1541.20244082146	935.58849288813	1154.4097948994	804.719445081536	1239.42010444895	1246.44766789648	1283.79082780341	973.050656453965	1094.95703297295	1080.65677121362	1513.50511571217	651.206719366086	1025.29291808657	1643.9153018168	822.754410588911	1264.24808113343	1021.1637567943	1013.19794163778	1152.5517985638	1078.29991074155	443.51670053014	1184.81558490958	828.613067914998	822.211305651835	1040.68496009894	838.763969328506			30
69	M300T5	1.03480495196658	-0.049358863039946	-0.387630938254633	0.701963097825129	1	DOWN	300.290241956784	300.289227196385	300.291907031568	4.777674915	4.77406686333333	4.77999981	26	13	13	2604.181640625	1118.9381558543	304.677300802654	1081.30344151121	197.837500761429	1136.10502402386	2002.90824087325	1101.23623009934	1077.28673190031	1062.76045264453	974.088261662599	742.468649859601	680.875870025788	1143.4375331421	933.730868128082	1169.33732517502	1220.36540706756	1230.81786680766	1189.71572055055	1371.98014217534	973.241150179675	1047.25029812067	1045.64365320118	759.094032572028	1325.53691448341	821.233051204545	821.926044224936	1325.98790537215	1227.10569476346	1171.96557447784	1106.78000459936	966.352180780244	1174.15153500204			27
70	M702T5	1.0172529501488	0.0246784643967553	0.386556901305531	0.70233811263197	1	UP	701.560425444239	701.558645522132	701.563122301402	5.28413332	5.27850020333333	5.41658310333333	36	14	14	1591.638671875	2775.67531765511	295.704953545566	2823.56390553988	356.9640898796	2787.30046768546	2604.79149712808	3159.76906717188	2802.42414033054	2832.19933903164	2952.94125322729	3081.72870790789	2921.6179465208	3143.01563114897	2759.0878453573	2813.86520303699	2118.93923489882	2347.52952511227	2534.24458861364	2897.51202467928	3446.28276629361	2650.73648121558	2985.88145926986	2748.45686071284	2476.93833606262	2359.37773767272	3150.73627541141	2660.59607997447	3036.34754713065	2594.06960011501	2735.75750756968	3448.90091843757	2338.301083013	[9][M]+		28
71	M814T5_2	1.09303481951607	-0.128339359969591	-0.378982275744505	0.708016153846683	1	DOWN	813.687817222184	813.686411463319	813.689307747388	5.08026665666667	5.03531684666667	5.18826657	15	5	7	1169.873046875	3126.32593127911	2100.78764884532	2860.22537933719	1577.59305413324	8428.45352777658	2608.49309561598	1951.1944618766	2674.23764946586	1575.1867305633	2797.84400677681	7475.63723277278	2469.00645877048	1527.69514977495	2459.93508116587	2049.38379004715	3151.72004570564	2395.62485350276	2204.1509540928	8036.03803435651	2888.04867163673	1761.10758745476	2182.24567217066	3332.71972925564	2068.63465708494	2240.4521675967	1913.65020326062	2434.65074763878	2471.50858108542	2158.78813253814	3620.70970367434	2633.93788328003	2300.66353968738			40
72	M105T3	1.01228370827497	0.0176136844581247	0.368103641190479	0.715777118768005	1	UP	105.033808875246	105.033409102008	105.034235411521	3.03278336	3.02903336333333	3.03638341666667	28	14	14	1121.294921875	1837.63087026033	160.630501933137	1860.20379178768	163.840154225798	1950.23146106633	1708.54617002514	1687.67463425016	1767.7868340604	1620.77798093652	1597.12013989934	2077.3705330546	1968.59370158146	1775.59147234966	1913.25594463716	1836.57616535471	1802.66363702735	2130.29705034985	1890.34645905196	1832.78460701275	2067.98937912339	2029.01201922028	1919.80754928793	1632.67055031644	1661.01871113038	2209.08979213279	1756.1673447956	1894.02129984054	1653.22633113476	1844.96729870143	1871.13487339774	1793.99150384183	1876.97182509173			43
73	M836T5_2	1.13292256621989	0.18004925820326	0.346422870089814	0.732421661029418	1	UP	835.669981060654	835.667964649732	835.672145466241	4.99181672	4.98934984666667	4.99954998666667	18	9	9	701.8359375	678.966252352035	298.566408598511	732.611506935294	496.566567529845	711.148062842994	622.771423261613	673.315296915401	689.090958887393	600.79078543414	903.381449463534	498.14105504522	426.569612514228	564.022081795453	1226.07808752734	982.005561058594	0	1033.18038149541	575.03277668717	1643.36883946523	1130.10898951002	758.313994269492	442.900753488836	462.787481546402	485.491056546701	0	1045.38302497497	480.269293183694	662.171002430841	494.751881101601	0	1321.20498122586	1329.80979935048			48
74	M144T5	1.04007454232143	0.0566869302736797	0.34402415358371	0.733674653328097	1	UP	143.960531825712	143.960262198611	143.960992308765	5.35153337166667	5.34101671666667	5.42416644333333	16	7	6	730.228515625	1913.40631495926	637.922574776681	1990.08519730619	537.179785949633	2299.80928929493	3929.78213531544	1742.78264844286	1941.0741333536	1601.46094412732	1765.82968127792	1971.27425585119	1143.6809710713	1773.81292506562	1750.54285940057	1568.40556970992	1584.21902670711	2016.82810945643	1698.18586035543	2915.24267964843	1984.55201113106	3339.06637856842	1574.13331760701	1768.38064036832	1934.4079364399	1593.21952626123	1911.21706812396	1343.2769630205	1964.91015624235	1857.26070503381	2268.34328792387	1638.79667415842	1768.38541775942			47
75	M757T5	1.05774485643936	-0.0809916702298604	-0.334434481939897	0.740742936334456	1	DOWN	756.555182777823	756.552589379069	756.557583851514	5.33161643	5.27506675	5.35134985	39	13	10	1499.1015625	2137.51824702658	948.643484640074	2020.82594305589	896.966824050039	1295.27651318712	2122.00708742134	1889.63858844603	3185.3449225248	1370.8682869175	1703.93483602712	2586.90047512152	1593.47729530712	2475.68754561424	1094.24466152747	914.1612304718	4360.42659698941	3088.36626657847	2244.92115223818	2280.11519484386	2912.91705494972	1859.05248465549	4420.1790921932	1297.2513108563	1063.70199756916	1879.43592549505	1081.3226552324	1971.53001554041	1851.43063389269	2745.96456097165	1422.97726482942	1298.578591011	2207.10642074207			32
76	M72T1	1.02158595915333	-0.0308106016498801	-0.315885973874189	0.754789482986901	1	DOWN	72.0805321742795	72.0801629093467	72.080927774494	0.593558353	0.593099975	0.597400021333333	20	10	10	1254.5478515625	1338.34272176123	266.595914066641	1310.06373939441	202.798293035635	2146.18162818438	1377.2659458039	1215.32161566149	1406.75402143642	1176.49806235278	1307.28495379829	1377.3732459705	1092.23267311486	1437.02617110943	1091.80253459991	1286.89097643092	1424.21996927022	1055.13521850958	1342.81108841457	1366.57941807635	1095.84097917612	1477.90763667271	1067.58537282596	977.128677240398	1528.4615740924	1120.81063585302	1304.15068495254	1577.52353888296	1533.20963351208	1462.96869663055	1288.96356584602	1436.94654810558	1102.81538965501			37
77	M358T5	1.01534261307863	0.0219666267061585	0.299697712962827	0.766800453024675	1	UP	358.282757619762	358.282136824381	358.28416710633	4.61655829166667	4.61371663666667	4.62896648	28	14	14	1301.0595703125	1067.06833018391	149.108423091754	1083.43994670238	139.801133024624	982.113857291067	1102.79926598909	874.464059171246	914.119919103658	916.353864383794	927.638798329483	1305.54005632398	1350.91389251012	1034.02634016921	1256.0891847673	1026.56310794314	1090.87864858998	1102.77921742958	1054.67641057305	912.504627490581	1209.76082528474	1139.3589871289	1172.82254956611	980.356450385102	969.275628399877	1408.22723652077	1009.68309411943	878.9500947002	1073.98434115391	1016.0205549631	1052.94693570783	1178.6178861933	1165.65004221946			17
78	M681T4	1.01878883051569	-0.0268550478343234	-0.258164416217551	0.798641137500305	1	DOWN	680.515644927506	680.510171985425	680.520058956314	3.60648323666667	3.55300011333333	3.61009999	19	10	9	1973.2998046875	1213.76746539412	271.756903798992	1191.38277633034	177.205793600734	1667.69427904233	1348.43029547391	1283.84951965763	1139.2069104765	910.864849880582	1051.11673289639	1354.17324274837	1684.10148265936	1051.56195166273	1357.22113785243	769.47020028237	869.559505841252	1237.28011105489	1268.21429598894	1188.86004590332	1555.45866324827	1176.2458464182	1370.58441685488	1003.21757219725	1244.78732135203	1242.42340526696	978.898916491274	1414.226431627	1106.76853211219	962.078597692092	1235.77756623303	1220.94114721482	979.090406013466	[8][M+1]+		21
