featureidx	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	serum_pos_ab_zip	serum_pos_aw_zip	maxint	mean1	sd1	mean2	sd2	10102016-012	10102016-016	10102016-020	10102016-027	10102016-033	10102016-035	10102016-039	10102016-040	10102016-041	10102016-046	10102016-057	10102016-066	10102016-067	10102016-070	10102016-014	10102016-015	10102016-018	10102016-019	10102016-036	10102016-037	10102016-038	10102016-045	10102016-050	10102016-054	10102016-056	10102016-059	10102016-063	10102016-072
77	M91T0	1.00823190640496	0.011827515563718	0.173795520699502	0.863419594835212	1	UP	90.9769418655568	90.9766716074587	90.9771129728822	0.450450003	0.446866679333333	0.453850012333333	11	4	7	636.2548828125	1087.33454254531	122.782665004202	1096.28537873043	148.522594876633	1216.6400658684	680.289916884047	1118.60909472754	1136.66656585565	1109.86886119943	1132.11222624771	1063.7086170932	1089.53047674994	1082.96877233468	1144.15301035757	1081.3848921509	1117.37481103922	1117.14013543592	1132.23614969016	1216.48720177093	596.666820732699	1169.5057768394	1127.13058073584	1111.76704934015	1091.72534636495	1095.3843059822	1135.64877138728	1108.32036471367	1102.12037922967	1131.72490121938	1165.90059711669	1186.44528991747	1109.16791687566
78	M762T6	1.02570778884536	-0.0366197839389299	-0.155458752606445	0.877660586592576	1	DOWN	761.590421034622	761.585993292037	761.594456198288	5.70730017333333	5.68920013666667	5.73536674333333	29	12	13	4661.68359375	6740.03086440604	2853.63024672923	6571.10235264306	2896.19825884223	9406.22187181506	6019.91183205413	2126.69115896961	3851.189858935	7663.77179559189	10458.0534141433	8684.90587850801	2818.03622617547	7865.48516779563	7713.39028888279	8780.87913084195	2120.50087262259	9251.08015962458	7600.31444572459	9852.09737481606	11144.0805218722	2784.54848703994	3755.77893917974	10359.2460078572	7605.12011834301	2645.86943169958	8300.82169214743	5051.44370003953	3091.20117322733	8728.41986623041	5439.4341965445	5938.41348665262	7298.95794135332
79	M300T5	1.01712659312813	0.024499250397148	0.143610561339443	0.887187980734461	1	UP	300.290070127749	300.289010858484	300.292400588345	4.77756663833333	4.77391671666667	4.77949986666667	26	13	13	2604.181640625	1051.69440524197	406.135355846414	1069.70634741569	235.12552949271	848.815316220118	2236.79974842523	1101.23623009934	818.512640739402	1110.02726984901	1062.46518886776	840.834884643555	517.065390113741	1326.70726776123	740.682920562686	1098.17022416746	818.396081443327	909.630681617769	1294.37782887699	1410.33679243577	756.052137606466	1311.17874507967	1280.15813018019	754.278277924147	1037.39764551917	924.398807041011	617.058397357911	1006.29691372582	1242.35346921009	1192.95619114185	1173.29883778	1076.54053578718	1193.58398303033
80	M358T5	1.00605074973295	0.00870308301754234	0.101559089954021	0.919886364901036	1	UP	358.282641293675	358.281758779124	358.283578746133	4.61630013833333	4.61259979	4.62896648	28	14	14	1301.0595703125	1020.68770396847	158.762003002838	1026.86362982069	162.992586645956	905.232807286563	1047.5147444882	815.04786640373	909.241593929228	885.887492189749	849.500565815291	1009.66619044504	1393.8279101007	986.659981340673	1209.76385414378	1026.90418322049	996.379421606524	1204.26331645646	1049.73792813214	854.92576017965	935.190315418386	888.626445779475	1200.46549605286	969.823817746377	880.455825803615	1425.88629609837	1001.28030011997	833.14996525358	1070.68956184876	971.661519479961	1046.57493540222	1171.36669945278	1125.99387885363
81	M786T6_1	1.0131837300569	0.0188958152121153	0.0920494878803834	0.927388995361197	1	UP	785.591128119449	785.587477549008	785.594606090212	5.53078341	5.51180012333333	5.54733315666667	25	13	10	3930.05078125	3187.41797728657	1088.66513286851	3229.44003547762	1316.24596338377	2824.03102529747	2813.31252976182	3154.7320112115	2529.2796944237	2339.5829431333	5755.24112677898	2714.7631199373	4835.42438156836	2096.18281782283	2892.84282028675	3452.39129580771	4493.00181698813	2233.26486542573	2489.80123356836	4989.82222548688	3893.46035396831	3313.155261347	3374.60616812643	2456.760933314	1907.8497746475	2869.51520141065	2413.26908635521	559.149392240311	5397.5923127009	4996.41972842842	3671.92653122497	2495.09023837745	2873.5432890587
82	M545T5	1.01221544710258	-0.0175163961439575	-0.0866993628338908	0.931574783555446	1	DOWN	545.347569246361	545.345273128278	545.353176131041	4.63455006666667	4.63203315333333	4.63486644	11	4	7	2186.81640625	756.968703718456	277.712987868542	747.833582154121	279.824822910371	763.307820015773	640.992639935203	1139.54293168299	722.926398742199	746.537820317782	679.62069803616	540.702403873634	548.951813205962	710.125788535457	1291.75101988004	1205.84113537334	388.623058746569	413.717260497808	804.921063215463	922.176765952707	853.935135027354	735.09482038673	837.377504173502	456.170528967306	641.272333736718	1037.16166632866	267.555956382304	1061.56621876359	1052.17977427891	474.283022874035	715.662907849017	1086.52125850461	328.712256932259
83	M544T5	1.00936559784791	-0.0134488212912801	-0.0764630162250599	0.939645581384456	1	DOWN	544.34190946859	544.337870342035	544.344517560471	4.63458328333333	4.63096688	4.64345014333333	27	14	13	5740.08984375	2389.28237348369	814.596390124033	2367.11294557484	716.462191095415	2575.54761716301	2021.46275393409	3238.6888364678	2010.07960247972	2734.04914734079	2218.39976137266	1605.91368544837	2000.20551488561	2123.52910007644	3699.763045284	3878.44367309578	1258.67686368873	1283.0726574413	2802.12097009334	2768.58033301801	2683.15224126749	2077.0608697695	2436.8051644167	1342.0874171404	2217.1249701679	2684.52030764886	2506.31693451724	3564.85467050009	2597.81418050843	1453.0487124075	2225.56287136802	3469.23683152577	1113.41573379189
84	M663T6	1.00968171658287	0.013900581813893	0.0750317739028795	0.940770726448781	1	UP	663.454104430512	663.452566941833	663.455725996329	5.91151675	5.89568348333333	5.92838334	25	12	13	1136.5009765625	2315.10448392301	745.476437566532	2337.51866939608	832.834425551399	1592.98565031275	2659.83241641605	2092.53222173766	1708.80937381639	1836.64779663086	2538.08584970821	2373.97835546359	661.376105801693	3084.98483558479	1708.27428874426	3019.77360023154	2835.08558729631	3271.44086379717	3027.65582938086	3238.70455987675	3153.50332293376	2447.57467145807	2895.42244911132	1892.59924268059	3462.78892393602	1291.12461127121	2919.19867993761	1102.19616667735	2471.7638902721	2370.93995119002	2575.57326223674	2209.50179920308	694.369840760474
85	M787T6	1.0153763147286	-0.022014512410687	-0.0641517675333983	0.949363118361251	1	DOWN	786.603169106324	786.600273924726	786.609520261837	5.77927498833333	5.75298331	5.84866662333333	42	14	14	13210.2265625	21546.8682322157	14847.482612302	21220.5740075541	11905.3142058931	45343.0160781969	35303.581002794	33323.4879370659	37096.5172956601	16909.8877279604	9819.06238525	36186.224339605	8749.20190476808	5855.26865297706	4883.17382190262	9060.26946664584	12265.4016684367	8945.36182147499	37915.7011482825	20891.8956016801	39039.1244892068	36041.3054057801	17627.0893254335	4783.37636374494	30209.2016573722	14442.0215148152	29375.5200078696	6438.57794913904	18943.7100387832	33793.2079487692	30131.080911649	8534.07623257538	6837.8486589393
86	M743T6	1.00349122026125	0.00502799433783402	0.0262419967983134	0.979267611661789	1	UP	742.575694669522	742.574774681003	742.57866665215	5.60226662	5.59351654	5.63556647	15	6	7	917.9296875	1624.09829265802	605.221351747589	1629.76837752361	536.012269686317	1792.11185080195	971.830216345791	688.484551749434	1415.58988378745	1847.98070196368	1476.46327374073	2663.04487629682	1515.48730494455	1677.24876637998	631.603616602476	1896.21139890556	2618.41141608689	2028.50316700158	1514.40507260544	1119.25625184113	2688.46929338704	1509.6550747271	2011.41886880264	1337.55544286656	1720.03394145049	595.279744329475	1475.7409918658	2225.66741430972	1372.81476846048	1405.9307290595	1232.87489110332	2009.47717555703	2112.58269757029
87	M732T6	1.00354341846814	0.00510303648487491	0.0248909892396618	0.980332931907772	1	UP	731.607408503501	731.606205612523	731.610828035523	5.81523313	5.80023350333333	5.83671671666667	15	7	6	1011.71484375	2763.95844521987	1077.43559812457	2773.75230661983	1003.29218809283	921.733734289523	3255.44050439164	2136.14476945461	3188.62749322133	3216.25065231696	2853.12134199031	2400.056379551	3873.36763788374	3295.96834357138	3790.82781080256	3903.12081505633	1719.12026940587	551.288361953584	3590.35011918936	3995.13227616416	2327.093228275	2749.68791934688	3585.85076122419	3093.73668186711	2803.7546248994	3948.86674238773	3182.77869901171	657.969729916984	2856.17242606789	2507.34470961878	3949.71027554737	1181.0249885618	1993.40922978858
88	M188T2	1.00230170201368	-0.00331683835663325	-0.0245880888513731	0.980572638989258	1	DOWN	188.070834671252	188.070311299436	188.071324346126	2.35790002166667	2.35093330333333	2.36516661666667	28	14	14	1542.87109375	2855.62058724314	674.691813988919	2849.0628934442	735.262370955661	4004.9776707045	2804.24979478554	2848.05812723001	1132.65918787915	3006.96416746868	3113.58887542818	3078.06494687793	3445.98994426244	3259.67273201431	2285.43825494422	2267.35781198906	2955.33833828376	2506.4228964458	3269.90547309044	2498.26675153807	972.537315363285	2981.58530551647	3224.32025041169	2886.82222278827	3094.82034597737	3191.98651791066	3325.71788195332	3717.41701173296	2394.09329113648	3952.20690616322	2075.94893781436	2653.6589935606	2917.49877635207
89	M781T5	1.00110953165476	0.0015998284499133	0.00578924427901281	0.995425239606365	1	UP	780.556093747395	780.553116098508	780.559714535421	5.25795831	5.2459832	5.26548329666667	26	12	14	8224.1640625	5868.76169536797	3067.12973099343	5875.27327224323	2881.71262798908	9349.70525200781	10243.7301032035	3380.39830152842	4004.29600395544	10576.4164941525	5781.51435057178	4126.43669632598	2185.29151884217	4652.06682491748	3121.58471645621	6325.85774819835	6944.83229917288	1724.89940777421	9745.63401804484	2704.31158713588	9541.08436736905	6184.96801430824	5033.57562500984	4199.10023572355	7878.00476348438	2505.22485896782	3847.73144760088	8670.77354749396	5143.30324511142	2450.57230952698	6646.73328107322	12221.503413578	5226.93911502194
