mz,rt,pcgroup,isotopes,adduct,id_predret,id_kudb,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
98.9628,6.34,180,,,,,136.527793132179,87.57159666243459,98.19062169910734,102.75086143554651,121.6028648157816,97.17790148402308,118.40415574492656,119.48933005667837,118.34987438472245,110.70118834045213,103.15306484145133,109.99100994942327,63.55052679315924,98.81209866134904,81.07329892523683,87.38214927310071,91.8990265313106,100.98683180556212,144.17950994763697,103.16757266505368,332.7278657614037,64.2563789128436,117.9517927418013,99.68353672651587,95.19499252751892,107.20151881886684,109.31988637844178,105.67576851471281,110.02510069331451,500.9775380421549,105.52783604383262,111.17197727735268,371.35342149931256,73.60302567117722,110.18555363576826,119.64770664733543,96.58263641083121,71.12757718395179,128.09448382085577,115.31779881003128,110.93861928746001,99.56442843592501,71.8065789548266,98.32273910672099,101.40556433865198,106.78022477574676,108.42681619841632,126.67357680242246,104.41463569506786,112.77292037344708,111.94387596150334,116.1968849670713,106.39902690491427,141.50298809009527,78.30138594462308,120.68651235651569,105.25881014207997,163.63654932534973,134.70272276336513,119.26952815791675,115.29772939361114
98.9628,5.07,220,,,,,144.310848906542,118.15835067594061,121.31039391993475,110.89154700237837,114.37284414699307,106.60976600990092,117.96511522409422,141.69772398435427,137.43887362637696,121.57877021268574,109.67877680371068,117.13288547387054,96.71223807216217,109.1578568606046,116.09740465289781,135.8106912218118,121.30619370407167,122.28290431714781,131.35880513290059,126.34801323662622,127.15131910452196,124.89686583536131,110.49595375485795,129.16689404579387,118.68524442143067,147.0681520718629,103.94745991429564,120.11729197745458,116.64716259428832,114.2446099524443,111.46523377771798,149.16914580085344,122.6831498870999,118.2326565781016,140.92960221635317,136.49693065660722,148.1966246511583,337.5507149597315,130.70375707386106,151.2585309710492,126.9924255217852,142.7551210358417,125.00701410988414,123.3026306826133,138.24502258020317,123.67234082908168,135.2124448509395,132.84077474892828,139.10762732899914,128.546869993194,146.18909647760324,149.08620995324137,131.12006369651684,157.37177015075906,140.28934639480872,140.01022892503286,156.28101200973418,131.66686836112862,157.63001050592382,149.99611088274548,160.1291316524114
99.9705,5.36,139,,,,,196.60158099113383,371.5380485317875,284.28412311203795,391.29698213310604,305.8263835220485,313.9711542647315,254.66951751032727,407.3756688766396,231.0594614457525,260.619893960442,202.03331729833678,179.9754330729668,270.54104285083315,305.227450466461,285.10860071097824,249.1825798145666,359.2872121523454,252.19658488786965,479.4801423169156,196.01866185543358,272.50374825034163,274.3863200903672,261.1161058765468,194.73989396702527,230.4773814352892,218.73997802270432,291.6085409269437,218.06765405233813,314.99753840928804,265.8265941480863,185.3395307481422,254.19430172266996,289.36080847859364,214.85974586836875,285.82623495514343,231.56662008874414,215.0693658802777,171.3610630682609,289.0842508126792,302.67703694738134,258.325839867326,395.3426637664599,287.4869757747507,271.8783879439104,246.78087212482095,256.6928965489878,305.62187890918244,258.43134734708053,240.10168535288207,224.2056687727653,309.6310407478879,322.0744729746779,374.2484173000736,195.84486116402505,237.99331736901098,324.6277249070221,243.80010218308308,255.52448490756197,303.0813429643186,375.6005132784186,348.3464402121414
99.9705,4.92,29,,[M+H-CO2]+ 142.953,,,446.9273848524296,683.1020229158901,675.043361284324,1850.4278161508164,570.9922453095676,537.3831669426634,611.9754382683544,217.85078637215636,669.0373423189084,705.635911673398,690.3627652790981,577.3912912545826,522.8068536989598,594.6043126675272,579.3897133725748,732.4617539284815,199.33107936498797,380.9732945920615,172.5228256107788,657.543797130781,648.5775969352159,700.3221945706866,677.6332322777067,654.4509982466608,574.180729214697,710.4734798773833,719.337093341413,643.6534864039072,712.5183384243456,744.252421566368,205.4642745210001,861.2800985140979,709.7560139603398,630.7007403753569,741.7487337764925,705.8904048981619,689.7217009389585,653.1174401906675,760.6526715680407,684.5077758786821,738.4745220958064,1098.1198796868005,683.4902090449146,809.2887866174593,662.7595517316076,698.2450002260005,1590.733227572235,821.2542819032691,672.0034608266143,850.5540699157139,640.932618950711,744.9305730219407,789.9473156958356,745.593842866321,757.4827373088784,854.4548977067452,793.8115042171752,725.94167699557,433.48978242464824,1696.0036106154573,618.698011803089
99.9704,6.46,67,,,,,631.5687872934603,612.5901112139998,739.4852628199177,625.3250020534739,634.8725967501618,653.0304569535499,744.7633620622813,513.237185372153,699.1009781059258,727.0414587306952,687.8082662735146,722.675480228871,713.4898863030932,638.524036775386,636.6629694636657,735.9033379003239,388.82559799100886,619.8020117096138,847.2245793448819,717.5265635982738,728.9074182935319,737.8493358403479,747.4546022936765,721.1075180199298,685.0285127899521,691.8023824686001,723.1771587886107,720.5303737956442,744.0353505269829,710.794608828105,705.676442191628,701.8073326704505,733.0279688728475,626.1751216343883,731.8229313246808,646.479662661082,697.7705593690222,658.4846080559541,747.4242824075687,743.1672846880957,805.5794922449753,1172.7614683505444,808.7149908960204,761.9176318221101,748.8329556420956,641.6955182897524,683.7217201484889,791.101448174254,729.6343762089617,824.6300843087113,703.8400047725283,645.542527300254,720.2630182641689,715.2980137059844,836.7958931526304,793.0472012287769,742.8370106737989,745.9356846676125,331.7304675530986,1003.2689911639627,193.29064115953207
99.9704,5.98,53,,,,,420.8347065047627,421.9900436176623,404.4609883556944,330.3983378487179,396.8973682914834,385.70406691781255,406.0842995116209,275.29631680255847,400.1887757231844,382.3536861887603,387.8178948217199,360.9423939837603,375.3236182384163,270.8477673222583,342.27718941288333,357.69624115730744,375.7254334278651,375.853881632066,228.62651274768143,349.2455811305244,361.2440126281209,353.3169360109381,359.06069328435797,318.45656887875583,329.22612448526286,375.5112859161031,383.98512115712435,391.19984371789525,413.4983379186705,368.0545543504063,343.17705143619514,387.0692575732665,364.1953468453239,390.7454150789814,413.25355380483836,359.7172032314965,383.67775399632325,387.27215780123026,405.3639856410962,413.476037362164,432.89959483982153,369.92755011157254,429.6171437175005,423.57937067630263,390.65414411591826,402.2599786305528,415.49910890500024,390.942184127747,417.9850458894547,387.7843899542382,415.9756966116699,366.55259016403255,408.23822438877306,401.5899029134961,393.54802746901953,427.9991844807587,397.9375112303653,453.31243201559647,1300.5074898935036,924.5719718521818,328.31966358643047
100.0764,1.56,127,,,2-piperidinone,delta-valerolactam,132.6097115647836,6.085664408826578,7.0136555912494485,51.51890736288613,166.26540856171192,5.578526404590533,40.011220943027524,4.310679364201868,3.0428325626130337,376.36066373105496,5.832095287308641,11.157051853981747,8.621359206003396,346.9179046169252,977.0121619632677,98.99020537311094,109.64756667314404,373.42392461073916,118.84352077566349,17.211005555828976,15.923801162448765,32.349847081824144,2.0285553601417954,23.023745161744877,25.04374336879087,6.615787613066264,29.857919517426225,11.65197811252897,117.76047471464813,18.517704850902607,47.94459569060064,74.68129488631311,38.74869388524388,5.036809566312009,21.49377423474077,16.890665613941614,27.61463487286032,361.0135071377314,124.42139262992094,82.48590092876081,9.261756860943079,8.874928805120993,19.27838451467618,10.926466260868644,53.018984849614554,25.017081845409713,58.947944273025726,108.0890443609069,431.85135067245415,48.055023179427835,11.105981644812385,131.74188665948898,1.7749852834245392,26.936738079052255,44.362424160721936,528.4760895289052,21.798639491775997,1.5214166395062612,6.362217775148838,10.345272847459595,99.79722271102979
101.9662,6.3,91,,,,,135.47565943456573,120.24868016197084,143.80435813565919,119.81602715255025,333.24603614674015,114.78787394559448,167.6949730333859,94.90426567446985,145.53496475110657,133.87053757066437,83.3657163856215,157.89764636877177,136.787062442687,114.10461540060702,101.96366243761263,129.86435800098255,94.76890853866469,89.48685593034072,127.43398152404184,92.9442182407125,145.36122820796757,184.94708658089607,150.75906994026926,102.23254102801056,82.95973966178047,74.27971702248419,203.16695649258608,143.252874948167,143.96959261429927,109.66137793333667,232.6378903455437,163.17771916641925,116.87963638626101,138.299181905735,138.75086140225704,155.8434189197783,118.82589884372564,89.71369892122223,110.47612513514315,99.91533411126521,137.7491723461632,476.01567871356065,163.10509646178522,145.4121535680891,136.67514118609716,107.30578282145896,145.07474713222277,147.8396852007601,139.27145127021214,147.07887477803027,147.24229696498816,95.02028437049296,143.1452373476073,140.3752399271361,157.79085339334074,164.13936040804927,130.59513240471597,144.61560311587135,166.30601557203767,94.8814802375295,110.70809485564118
102.1285,6.4,182,,,,,457.11247691185207,412.91356657284643,408.6770207918045,417.35948797596944,393.3100533660041,484.4075469701616,383.41612230298466,358.397559952519,225.9828263194016,360.8480342657602,292.4131603706911,329.13434253915244,323.2323177522379,256.9171828532971,326.4143707364155,268.878701691765,328.22509205658594,305.2762566193292,294.4173318753544,336.27015969051786,322.4333830116041,313.7736140658926,248.00583476787602,325.37722821586317,324.75944000564584,317.1510242206741,313.0156506804393,325.0272480884164,301.64817561154916,306.4514533475914,317.5826891180797,342.07096110991904,287.82481085935905,78.70754969982183,351.968214722063,287.989658126653,296.99709024263706,317.11400368181756,281.2691139631666,305.0878004191958,306.052940079824,328.94833294318664,295.01614286577745,319.6672804678916,303.7579866614201,432.8826679795562,324.51667509161854,295.1204467112231,347.4319096831089,324.983314792999,295.76975596237793,334.9034647759585,316.9778031228271,317.84062819977993,328.8632096518519,300.282155471929,336.0521175149528,326.9342092077393,323.7781031198061,335.55108687310934,316.90976367003987
104.0539,0.67,223,,,,,97.82747286464449,108.5239513007656,100.5579030896959,128.0714511255286,100.31156569323005,105.53324921688,69.75118003332439,67.44206455150709,88.10867153590408,66.93662792129442,81.27854142740803,56.373573373094445,92.23636834950545,79.57211074052432,38.863053412725876,60.87991469722859,99.04798013606481,83.06591646424265,103.55846817962787,95.81786035223803,85.83480142457246,110.62711507675256,75.49328923052299,111.81602852538133,69.52561074175684,74.9102036016173,62.918424174542125,91.98959881566053,104.79546642078645,98.90435827100396,99.27419966848798,94.29332113770029,103.96546980921082,67.82410795281432,40.221018811162274,75.6498809391509,66.21701337893434,103.54297548059081,99.21057525136493,81.14737876317078,78.54592516863606,83.32930860872456,75.85253324835912,98.5954440980099,94.74956752843178,71.42990239251226,105.83428966955769,92.91008732135516,71.39023693272956,117.75529240754516,99.30942468949337,102.82844550747633,50.599780551223056,77.3807843644794,70.16863168986572,78.74334255405297,94.55900070549158,70.62189639280113,82.81361712146554,72.45989050250913,104.64184888233737
104.1074,0.48,198,,,,,388.3591575979031,347.95527513990834,269.5590185798203,307.00035017587254,283.256277268317,317.6851235261449,314.07965643084356,301.11628584541876,309.63389382845224,281.8648433779597,354.67773133638127,349.9403393798217,315.4720821999606,301.3168122303182,229.91123986067086,297.2466779220465,310.29806692348006,305.53849608612205,331.69610106199184,243.79928992124053,255.48274227227998,318.9548010009017,282.3626983905338,242.94500455782298,322.7448217761923,283.07887298612906,305.2766417189163,333.14612172120667,340.86139564844706,315.89099044168603,328.9651723174322,312.41582344583935,326.53262338481954,330.6621801052428,315.2651733093458,297.74722045459896,293.7884178885721,253.25987059021,321.1044713770147,269.76033804876226,303.7545777976419,277.82584520191085,346.564248128175,322.2243133364771,337.2780016104851,315.53297507783657,305.16659674404804,308.60699807665674,342.80744138945533,255.49995419540411,330.592483772154,337.74187300989973,282.1068642144989,313.64655395359586,299.22794737701474,297.9150929101439,207.04247108907884,376.60050070618627,309.4812834686557,299.7314069163698,294.24706185034285
105.0338,3.03,80,,[M+H-C4H6]+ 158.078,,,1878.3500442042405,1886.5239840266524,1747.2065752629474,1927.0167161993022,2062.7718433090326,1818.192855549808,2033.9796433814229,1903.3101683847567,1830.072014430166,1966.7231606461894,1902.629239630264,1701.4136460123223,1782.3946837589308,1652.2742306519422,1588.5160459022768,1733.8146195518689,1735.5573648094137,1619.8495780105495,2035.0987436377009,1723.272640756419,1825.6418524944354,1688.649762363443,1670.6767341405969,1692.622148135738,1665.638072752901,1661.1364096205964,1711.9003692174704,2172.2503304160837,2042.4495899195456,1946.9234373909692,1790.6628426397133,1675.8194385143288,1799.94473815107,2072.1062718682547,2224.429938312642,1747.0241013715222,1711.3315340233564,1871.8984738079942,1669.840560675004,1882.1197608700897,1854.9858358374277,1694.876291410361,1630.9745906224387,1805.7870464602302,1826.9734075117588,1956.3471981311397,1839.9079263731933,1749.3979915996283,1766.0368553351386,1819.6501358954604,1753.2722199237464,1794.8517454200653,2081.985364578732,1820.7198380848386,2169.5100952833754,1858.565846214455,1897.8479899516603,1845.5316235454916,1975.7849799231392,2146.454882822979,2175.9111238870532
105.0709,4.27,118,,,,,55.05323532148337,63.094561391292004,55.75801329907237,13.500043070613925,18.067578017249062,33.39931068343108,30.84189352683053,26.961664718526972,20.292081750772436,34.552787718294034,42.13848311007905,32.36259219251978,50.818531588566145,30.777897972127317,15.922202458574445,16.34186700856043,20.77192804957106,28.11127541573777,10.30862423771117,27.37182734985447,33.79046877408747,18.60101594438042,34.416439662833355,28.288859497329085,43.34587245879835,28.61355620558167,17.482552889176333,19.371575473492364,17.457757150397647,33.04448083358494,16.899189874831862,42.30924782170376,30.588571151559037,21.034453659773803,199.78169220676074,14.470333984079296,11.335550346688148,19.768342285819248,10.502661464847137,10.269270519111085,12.570469855245083,9.634447720821841,7.935343280078996,3.500886275756383,19.138182791350804,23.369402894336478,34.69380318780121,37.42171338549379,35.23783723281904,11.669624435958593,10.269270277333105,10.969445949937588,10.26926922230191,11.809658111019669,12.066391512043275,15.403902514663871,16.804257288724223,18.904796263557884,25.892025144109827,33.3508200430063,25.084337506683212
106.0382,3.03,662,,,,,169.71859311721803,162.07255399084252,156.86741490573164,159.64413469569,177.70807258206543,149.87703554507928,178.32720115597286,175.81134398217597,121.8865521958496,142.89776412310485,170.15577467907596,136.08766301536852,139.38836478035753,141.64541957609615,116.53383567258608,145.28391702604668,141.2268734179972,71.84006882299775,171.80779450103472,125.8755861362964,155.89855725445128,150.42388714104231,150.47200874447728,141.89721593735044,123.98240714210898,141.3702167724888,140.32823174514567,182.873954413308,171.46016323312276,135.9933698102316,160.75347859712585,135.82367446982144,167.5117387745607,115.10208751322762,172.3664697782046,140.24844787413244,149.3757371672444,165.21137619283516,137.25956994521823,166.3233190948404,162.99101670141974,146.25023616406648,129.35050829453365,161.6203009994538,157.17957633508064,167.53054710582043,167.01129513272792,161.76568111731132,155.64751339325392,153.94558034835097,151.44968344843423,153.844152061528,171.73079520454084,167.08402540082906,176.23627629123595,145.07929406769907,159.38576918374866,158.92003810553084,160.8051441067834,153.5611841652122,152.1584481346256
106.952,0.45,78,,,,,120.24076859864476,79.22810637817385,113.28594243686577,130.4725455290542,89.86464981270491,98.69817899072616,111.57275828710294,120.24312384884875,106.28677303576153,122.27847489398508,113.63627738564261,109.07144043101698,89.70020265171374,99.92873747694156,101.83989314139396,113.07016209480425,71.62189989124312,99.98205508245147,100.45454287111032,76.05004171810519,101.72707830918728,104.98273477216254,100.95842957946209,80.41284692544546,82.04538966325659,101.31938637527733,110.81472985696756,96.90161736889567,107.23509044442017,103.1544851406429,83.5901558689098,69.47327495097616,93.27897128949881,92.01685697277303,103.90847454505248,91.81932034343018,103.0748041600662,111.07562714452301,97.99094669556983,106.21604276509495,67.62160467897709,98.68233809352942,109.50017043758156,82.75705168036622,113.99565270057192,107.45733202947122,99.06007023008081,112.8444848199495,87.15477309313914,117.94554507425914,110.69472304541664,108.21218153032352,71.49073818624395,97.61819211927666,113.66943252004585,82.13335645862043,111.95706881286502,103.16455919830676,94.79506001776801,103.71063414084549,107.24067936952349
111.0198,6.35,21,,,,,151.8640080582444,164.28462927172666,160.5570676411217,120.96791596974874,115.09888434827215,144.81190371626036,163.29958237154474,141.25364908089256,151.99842982232775,86.58213693109082,127.76258206416021,125.23651800967842,123.03849676521035,147.0560630690441,133.47685679483973,150.9856500134441,135.63361246147633,135.6094737938374,156.15712666834227,404.7040583412604,155.6130308768658,159.88161453855696,119.60885855638547,120.63719944294706,132.07258179318202,253.59710161887736,164.83478069279118,127.3916569037965,175.2759664826193,447.3499070678381,167.25736770112707,178.7896287432296,166.29712564438717,183.84004104924335,140.36374847488344,188.77742489115974,162.76875126809583,166.3770468604542,158.9764173736971,158.82417112699392,159.09395080350845,161.06847750568568,177.90908230967906,184.93541967209245,176.77302828018253,167.06110327592,167.04906323241815,177.99832336022092,180.2562112571693,175.82669188788088,161.79790887311313,160.10858808139716,175.1503526361352,91.67882307753682,684.8051916422796,168.94636595475725,172.96329249119756,170.881497983783,708.8967118165001,137.47714081137184,150.34039226838925
