row ID,row m/z,row retention time,10102016-04201.CDF Peak height,10102016-06001.CDF Peak height,10102016-02401.CDF Peak height,10102016-07601.CDF Peak height,10102016-00501.CDF Peak height,
612,147.95471382141113,4.912283301353455,50.830902099609375,63.299530029296875,51.509857177734375,0,84.99603271484375,
849,113.9649429321289,3.502058267593384,0,85.35858154296875,0,89.5780029296875,0,
490,452.3939971923828,4.906616687774658,59.86358642578125,61.1353759765625,70.30023193359375,0,0,
644,239.15063285827637,4.846549987792969,47.85015869140625,49.91839599609375,0,53.020782470703125,72.87420654296875,
296,114.0673713684082,5.486891746520996,93.79742431640625,0,111.83343505859375,0,0,
751,338.3436279296875,5.092308521270752,40.61126708984375,0,0,0,57.074554443359375,
1348,151.0982551574707,4.871916770935059,0,0,0,45.5108642578125,108.5220947265625,
441,338.3434539794922,4.858783435821533,66.03131103515625,62.327911376953125,61.293792724609375,64.39617919921875,126.502197265625,
566,827.7044448852539,5.371587634086609,53.1533203125,49.97869873046875,46.87799072265625,52.214996337890625,0,
847,113.9649429321289,3.4912333488464355,0,86.35369873046875,0,105.06890869140625,0,
541,644.4960510253907,4.805359935760498,55.176971435546875,45.844390869140625,53.374298095703125,48.46929931640625,78.825439453125,
572,648.6301116943359,5.539945840835571,53.020782470703125,61.293792724609375,66.46441650390625,64.90911865234375,0,
385,113.96511268615723,0.4171625077724457,75.86492919921875,72.70037841796875,66.3572998046875,74.81005859375,0,
667,874.7910868326823,5.3505222002665205,46.636688232421875,0,58.372100830078125,57.01861572265625,0,
645,556.4433746337891,4.864450097084045,47.85015869140625,49.563812255859375,54.36553955078125,0,98.972900390625,
639,173.9634033203125,6.183986759185791,48.57440185546875,67.10687255859375,65.4302978515625,74.81005859375,53.792877197265625,
1131,817.711181640625,6.060925006866455,0,0,55.544647216796875,44.747772216796875,0,
854,98.96273422241211,5.167099952697754,0,83.10919189453125,71.953369140625,83.25860595703125,81.13922119140625,
713,650.6457926432291,4.917444229125977,43.625640869140625,73.7552490234375,57.15728759765625,0,0,
908,146.96367390950522,5.029449939727783,0,57.15728759765625,0,57.15728759765625,75.8529052734375,
1157,217.10667419433594,6.1566832065582275,0,0,51.986663818359375,0,85.45648193359375,
656,835.6689376831055,5.236637473106384,46.8763427734375,54.341705322265625,48.0010986328125,52.205230712890625,0,
514,614.4852478027344,4.884796619415283,58.19140625,64.8779296875,60.2264404296875,64.39617919921875,126.76654052734375,
934,812.6953735351562,5.235949993133545,0,52.119049072265625,0,51.98394775390625,0,
521,128.07210540771484,0.7220499813556671,57.15728759765625,0,0,58.221893310546875,0,
523,787.6694946289062,5.348008394241333,56.904388427734375,66.60675048828125,0,0,0,
588,347.31702423095703,4.8537209033966064,51.986663818359375,0,51.986663818359375,53.506195068359375,294.689208984375,
560,405.3580131530762,4.92142915725708,54.029327392578125,0,57.15728759765625,65.4302978515625,157.248291015625,
415,496.42186737060547,4.900558233261108,69.6119384765625,0,84.222412109375,0,0,
902,147.95456186930338,5.357733408610026,0,58.811004638671875,0,65.30523681640625,80.77655029296875,
271,182.96441396077475,6.3946332931518555,100.12652587890625,88.92095947265625,0,91.0306396484375,0,
1148,801.6867065429688,5.312800168991089,0,0,53.066131591796875,51.041412353515625,0,
874,468.39161682128906,4.776050090789795,0,73.28521728515625,0,76.0574951171875,415.7509765625,
1156,168.98453521728516,6.460272153218587,0,0,51.986663818359375,48.010406494140625,58.19140625,
544,173.9634895324707,6.093108296394348,55.089019775390625,0,47.85015869140625,56.738372802734375,46.816009521484375,
419,226.1820037841797,3.992116641998291,69.5667724609375,65.4302978515625,74.81005859375,67.49853515625,157.3443603515625,
488,485.8121744791667,6.442694346110026,59.956756591796875,0,56.533416748046875,56.2335205078125,0,
1333,102.1282901763916,5.773366451263428,0,0,0,50.9525146484375,76.2803955078125,
626,837.6839141845703,5.9543375968933105,49.61810302734375,57.431427001953125,71.6455078125,64.046630859375,0,
357,130.16021728515625,6.334191560745239,81.13922119140625,0,80.0843505859375,0,0,
463,810.652109781901,5.013644377390544,64.0538330078125,68.950927734375,82.31109619140625,0,0,
532,173.96334838867188,6.21162223815918,56.1231689453125,55.089019775390625,57.826995849609375,0,0,
602,878.696647644043,5.277250051498413,51.297454833984375,50.688262939453125,65.22174072265625,75.1907958984375,0,
930,820.6021118164062,4.764750003814697,0,52.50372314453125,0,52.663970947265625,127.97979736328125,
1360,168.98450088500977,6.354283332824707,0,0,0,42.89453125,65.4302978515625,
649,878.6966044108073,5.347983360290527,47.718048095703125,42.9771728515625,54.622833251953125,0,0,
536,823.6669006347656,5.420108318328857,55.761138916015625,0,50.936279296875,0,0,
916,311.1858673095703,4.354349851608276,0,56.078582763671875,0,67.1668701171875,0,
677,512.4175415039062,4.882650136947632,45.857421875,45.96466064453125,0,51.36761474609375,88.19647216796875,
453,87.04441261291504,4.0728665590286255,64.81756591796875,66.46441650390625,0,60.259674072265625,158.4427490234375,
476,195.12416076660156,5.771416664123535,61.293792724609375,59.225555419921875,0,0,0,
539,512.4174682617188,4.853006649017334,55.304931640625,53.087249755859375,48.8948974609375,58.25628662109375,88.04071044921875,
838,111.01991271972656,5.156711260477702,0,90.63287353515625,81.7332763671875,0,108.96820068359375,
489,836.6716512044271,5.114316622416179,59.928253173828125,48.60040283203125,51.062744140625,0,0,
1097,809.6516723632812,5.099958181381226,0,0,73.8355712890625,58.66693115234375,0,
467,801.6873321533203,5.7352166175842285,62.916412353515625,0,69.7823486328125,0,0,
637,837.6839141845703,6.061737418174744,48.804168701171875,44.0997314453125,59.330078125,54.054901123046875,0,
646,584.4741821289062,4.899845838546753,47.85015869140625,69.5667724609375,53.020782470703125,62.327911376953125,0,
459,102.12834548950195,6.280808210372925,64.39617919921875,49.91839599609375,0,0,0,
627,99.5118537902832,4.800303268432617,49.58245849609375,68.53265380859375,57.15728759765625,62.247802734375,45.781890869140625,
458,835.6689147949219,5.194277922312419,64.4764404296875,47.82330322265625,0,61.088714599609375,0,
577,173.96334838867188,6.121344407399495,52.67742919921875,52.70452880859375,56.1231689453125,0,0,
538,425.2252960205078,4.989583333333333,55.315155029296875,52.870635986328125,41.96234130859375,0,0,
1346,614.4854125976562,4.977083444595337,0,0,0,45.863861083984375,84.20721435546875,
890,600.4700775146484,4.816766738891602,0,61.293792724609375,46.816009521484375,46.816009521484375,117.6270751953125,
1304,331.2105712890625,3.6085166931152344,0,0,0,78.21405029296875,99.0716552734375,
861,182.96429443359375,5.829216718673706,0,80.0843505859375,82.123291015625,0,0,
700,466.4104919433594,4.892013359069824,44.037750244140625,50.699798583984375,50.39764404296875,48.8431396484375,49.98199462890625,
291,182.96446482340494,6.104566733042399,94.28948974609375,0,82.19403076171875,89.97576904296875,0,
501,801.6867980957031,5.757995843887329,58.88677978515625,70.59893798828125,50.9525146484375,51.986663818359375,0,
606,837.6831665039062,6.099162578582764,51.05706787109375,46.307464599609375,54.054901123046875,40.052154541015625,0,
666,809.65185546875,5.137104153633118,46.711822509765625,49.025115966796875,45.458770751953125,73.66815185546875,0,
748,874.7910868326823,5.499738852183024,40.797088623046875,0,87.26934814453125,52.503143310546875,0,
720,622.6142578125,5.558920741081238,43.11956787109375,50.975006103515625,63.362030029296875,46.816009521484375,0,
570,217.10675811767578,5.794691562652588,53.020782470703125,0,0,0,79.17095947265625,
1024,816.7048136393229,6.289905548095703,0,41.6453857421875,41.6453857421875,50.9525146484375,0,
1233,483.82054138183594,6.334141731262207,0,0,41.839874267578125,0,62.510101318359375,
1135,479.8239974975586,5.396541595458984,0,0,55.267578125,0,89.883544921875,
368,98.96294911702473,5.570383389790853,79.02947998046875,0,66.619873046875,0,89.5780029296875,
331,101.96620407104493,5.213623332977295,85.2254638671875,80.1011962890625,66.46441650390625,87.2177734375,84.30377197265625,
529,99.5118522644043,5.097987532615662,56.1231689453125,49.91839599609375,0,48.88427734375,42.053436279296875,
721,338.3433074951172,5.058116674423218,42.953094482421875,0,62.327911376953125,0,0,
334,114.06723403930664,5.423816680908203,84.80426025390625,64.052978515625,0,0,0,
547,799.6727905273438,4.649233341217041,55.089019775390625,51.986663818359375,0,0,0,
1004,823.6706136067709,5.530989011128743,0,43.49462890625,52.22235107421875,53.85821533203125,0,
510,99.5118537902832,4.743866634368897,58.19140625,54.054901123046875,43.00762939453125,59.225555419921875,45.781890869140625,
974,773.6554972330729,4.718005498250325,0,47.85015869140625,62.327911376953125,45.747833251953125,0,
562,438.3801155090332,4.890816569328308,53.837371826171875,51.968414306640625,54.59600830078125,51.986663818359375,0,
475,99.51189708709717,4.726895689964294,61.293792724609375,0,60.259674072265625,53.020782470703125,43.713653564453125,
888,112.01756286621094,4.840983152389526,0,61.293792724609375,0,0,47.871429443359375,
619,122.09778849283855,6.307761192321777,49.91839599609375,44.747772216796875,47.424285888671875,0,0,
1239,648.6305541992188,5.6880998611450195,0,0,41.629425048828125,48.88427734375,0,
1031,701.4937133789062,3.664699912071228,0,40.61126708984375,0,0,59.225555419921875,
907,147.95458602905273,5.237458229064941,0,57.5650634765625,51.986663818359375,0,0,
604,614.4852478027344,4.907896709442139,51.157928466796875,55.089019775390625,60.259674072265625,57.96978759765625,102.6483154296875,
556,622.6142578125,5.5408501625061035,54.054901123046875,45.781890869140625,58.00830078125,55.089019775390625,0,
922,566.5504455566406,5.016683340072632,0,54.054901123046875,40.61126708984375,0,0,
1186,168.98453521728516,6.427022298177083,0,0,47.85015869140625,45.781890869140625,68.53265380859375,
337,182.96441396077475,6.1371833483378095,84.30377197265625,86.1541748046875,0,96.304931640625,0,
1026,746.5676422119141,4.851808309555054,0,40.915496826171875,0,0,64.8775634765625,
399,799.6733194986979,4.678238868713379,71.6455078125,0,75.86492919921875,73.7552490234375,0,
998,708.5122528076172,5.97760009765625,0,44.747772216796875,0,0,55.853118896484375,
696,837.6847076416016,4.900558233261108,44.33502197265625,0,53.243988037109375,0,0,
465,512.4173583984375,4.8303292989730835,63.523223876953125,56.051544189453125,48.6160888671875,62.595428466796875,0,
623,802.6904602050781,5.635416746139526,49.91839599609375,0,77.70831298828125,0,0,
954,622.6143086751302,5.571933269500732,0,49.91839599609375,71.6455078125,44.747772216796875,0,
457,823.6694488525391,5.489812612533569,64.50140380859375,46.727752685546875,64.20135498046875,53.599365234375,0,
755,827.7044448852539,5.313349962234497,40.51568603515625,50.743011474609375,68.85345458984375,40.21099853515625,0,
1138,878.6953735351562,5.214191675186157,0,0,54.6510009765625,53.712860107421875,0,
688,874.7914428710938,5.537958383560181,44.962921142578125,0,69.919189453125,0,0,
722,799.6730041503906,4.870041608810425,42.9315185546875,68.0499267578125,61.362152099609375,61.95379638671875,0,
1227,168.98453521728516,6.39573319753011,0,0,42.679534912109375,41.6453857421875,61.293792724609375,
1351,112.0175724029541,5.320549964904785,0,0,0,44.747772216796875,41.66668701171875,
624,837.6831665039062,6.049100041389465,49.786895751953125,62.327911376953125,56.287384033203125,54.054779052734375,0,
629,874.7910868326823,5.4684499104817705,49.351226806640625,0,59.656646728515625,68.0145263671875,0,
530,102.12836170196533,5.4210041761398315,56.1231689453125,55.089019775390625,54.054901123046875,0,76.9197998046875,
505,836.6729125976562,5.058449983596802,58.724090576171875,0,0,60.557891845703125,0,
1147,435.3036880493164,4.891858339309692,0,0,53.39349365234375,52.20855712890625,0,
668,659.5127563476562,4.84089994430542,46.5635986328125,0,0,0,52.8447265625,
515,454.7900695800781,5.485091686248779,58.058990478515625,0,52.58251953125,0,0,
571,259.16780853271484,2.870608329772949,53.020782470703125,0,0,56.0328369140625,0,
1171,453.3538818359375,4.886066436767578,0,0,50.172821044921875,0,81.73553466796875,
421,496.421869913737,4.917611122131348,69.4180908203125,0,52.980743408203125,73.094482421875,0,
894,147.95469919840494,5.037649949391683,0,60.259674072265625,56.9237060546875,0,92.41351318359375,
1128,188.98165130615234,4.918558359146118,0,0,56.938140869140625,0,88.52313232421875,
939,810.6518859863281,5.054777940114339,0,51.316864013671875,57.9254150390625,53.3109130859375,0,
486,209.19139289855957,4.454745888710022,60.259674072265625,68.35833740234375,0,60.259674072265625,95.9071044921875,
563,650.6457926432291,4.901799996693929,53.803009033203125,67.66845703125,65.34228515625,0,0,
990,100.9592399597168,5.009799957275391,0,45.781890869140625,0,50.257110595703125,0,
903,112.01758702596028,4.856011072794597,0,58.19140625,47.85015869140625,0,54.054901123046875,
699,556.4435272216797,4.890775084495544,44.087493896484375,43.34326171875,0,42.470428466796875,94.6143798828125,
483,485.8116149902344,6.142483472824097,60.715850830078125,55.908599853515625,0,0,0,
1151,614.4852701822916,4.92840560277303,0,0,53.020782470703125,48.88427734375,84.0361328125,
1092,98.96279907226562,5.461160977681478,0,0,80.56060791015625,87.32861328125,87.92547607421875,
1021,540.4476623535156,4.956266641616821,0,41.6453857421875,0,47.85015869140625,0,
598,468.3916130065918,4.848183274269104,51.5440673828125,55.892181396484375,44.255584716796875,0,84.04254150390625,
1140,273.1689910888672,6.39769983291626,0,0,54.054901123046875,50.9525146484375,0,
972,185.99099349975586,5.266199827194214,0,47.85015869140625,0,0,85.31573486328125,
580,452.39391072591144,4.923627694447835,52.535736083984375,0,47.212371826171875,54.27239990234375,0,
582,99.5118776957194,4.874294439951579,51.986663818359375,0,40.420379638671875,46.816009521484375,0,
633,99.5118522644043,5.111525058746338,48.88427734375,47.62506103515625,0,48.88427734375,46.816009521484375,
869,113.96513366699219,3.73152494430542,0,74.81005859375,62.327911376953125,0,0,
893,773.6550903320312,4.786875009536743,0,60.892486572265625,56.488128662109375,0,0,
728,801.6867980957031,5.775145888328552,42.155670166015625,51.740325927734375,48.54949951171875,47.85015869140625,0,
680,512.4175415039062,4.906116604804993,45.781890869140625,48.81256103515625,0,42.679534912109375,87.2288818359375,
933,799.67236328125,4.8934166431427,0,52.14410400390625,42.45703125,0,0,
912,827.7051900227865,5.184677759806315,0,56.2669677734375,62.569915771484375,42.201812744140625,0,
673,452.3941650390625,4.937496757507324,46.15618896484375,48.788818359375,40.994964599609375,43.784332275390625,88.6820068359375,
1235,168.98453521728516,6.437405586242676,0,0,41.65594482421875,44.747772216796875,59.225555419921875,
524,102.12844657897949,6.029858350753784,56.853424072265625,0,0,0,81.13922119140625,
736,799.6730041503906,4.629491686820984,41.6453857421875,41.6453857421875,45.3721923828125,54.9219970703125,0,
731,510.4368133544922,4.898510074615478,41.945159912109375,40.065704345703125,41.6453857421875,52.865509033203125,156.8857421875,
583,102.12838363647461,5.809972286224365,51.986663818359375,0,0,56.1231689453125,79.02947998046875,
753,837.6831665039062,6.120300054550171,40.61126708984375,49.2864990234375,48.855987548828125,53.020782470703125,0,
508,454.7900695800781,6.298041820526123,58.456634521484375,0,45.225311279296875,0,0,
596,650.6457926432291,4.960699876149495,51.72265625,79.02947998046875,71.47808837890625,0,0,
506,827.7044448852539,5.276350021362305,58.699432373046875,58.708465576171875,70.22064208984375,64.02496337890625,0,
511,99.5118537902832,4.785140037536621,58.19140625,56.451171875,64.39617919921875,64.39617919921875,48.88427734375,
625,217.10654830932617,6.343429207801819,49.673553466796875,50.9525146484375,46.816009521484375,54.63836669921875,0,
569,173.96329879760742,5.945291638374329,53.020782470703125,47.85015869140625,49.553985595703125,59.225555419921875,0,
866,451.79154205322266,5.476191759109497,0,77.974609375,71.7210693359375,0,0,
647,658.5115417480469,4.889123344421387,47.85015869140625,40.468841552734375,47.52728271484375,44.747772216796875,115.325439453125,
1017,468.3915201822917,4.888533274332683,0,42.26025390625,42.793731689453125,0,84.04254150390625,
522,454.7897237141927,6.422244389851888,57.11962890625,0,54.63201904296875,62.041778564453125,0,
1224,217.10663350423178,6.374072233835856,0,0,43.27313232421875,51.511199951171875,80.99322509765625,
892,227.17686080932617,5.867116689682007,0,61.118865966796875,63.362030029296875,0,0,
519,479.8238716125488,6.337091565132141,57.616119384765625,47.323883056640625,48.93359375,63.16534423828125,0,
1018,628.5011291503906,4.911474943161011,0,41.72479248046875,40.244781494140625,0,0,
961,622.6143341064453,5.597599983215332,0,49.03790283203125,55.089019775390625,0,0,
370,799.6736450195312,4.689183235168457,78.611572265625,0,0,71.6455078125,0,
474,874.7910868326823,5.248372236887614,61.7335205078125,0,46.505523681640625,55.23284912109375,0,
525,173.9634033203125,6.30757999420166,56.73370361328125,49.5267333984375,49.189544677734375,60.8748779296875,59.225555419921875,
989,99.51168251037598,5.314700126647949,0,45.781890869140625,0,40.38616943359375,0,
517,227.17710494995117,5.565033435821533,57.741058349609375,0,51.986663818359375,0,0,
1009,540.4476928710938,5.277174949645996,0,42.848480224609375,51.986663818359375,0,0,
1168,454.78936767578125,6.368816614151001,0,0,50.5841064453125,63.65338134765625,0,
992,801.6869964599609,5.798533201217651,0,45.781890869140625,43.713653564453125,0,0,
716,422.38127517700195,4.871670722961426,43.24853515625,40.7735595703125,43.109100341796875,0,58.210418701171875,
575,878.6966044108073,5.291555563608806,52.96820068359375,41.985809326171875,60.790557861328125,0,0,
632,99.5118537902832,4.826293277740478,48.88427734375,53.020782470703125,46.816009521484375,62.327911376953125,43.713653564453125,
553,874.7914428710938,5.221083164215088,54.230926513671875,0,48.23895263671875,0,0,
917,801.6869964599609,5.823800086975098,0,55.792694091796875,40.52349853515625,0,0,
697,827.7037150065104,5.357616583506267,44.326995849609375,52.062713623046875,55.028533935546875,0,0,
534,874.7910868326823,5.286872227986653,56.122222900390625,0,54.86285400390625,57.008148193359375,0,
887,454.7893524169922,6.04087495803833,0,61.60845947265625,49.91839599609375,0,0,
876,703.5473937988281,4.83073886235555,0,72.70037841796875,53.804290771484375,0,61.1978759765625,
698,424.3648223876953,4.811433474222819,44.171844482421875,0,48.498291015625,0,64.32623291015625,
551,823.6694488525391,5.467249870300293,54.78143310546875,49.220458984375,63.049072265625,51.701385498046875,0,
996,100.9592399597168,5.118099927902222,0,45.08648681640625,0,43.713653564453125,0,
565,485.8119430541992,6.393070936203003,53.25091552734375,67.2373046875,62.424560546875,51.80999755859375,0,
1163,394.3527069091797,4.864358186721802,0,0,50.999664306640625,0,43.507965087890625,
1164,188.98165130615234,5.0543999671936035,0,0,50.9525146484375,0,71.6455078125,
1129,773.6557159423828,4.799758434295654,0,0,56.640228271484375,41.1717529296875,0,
1234,112.01751708984375,5.072883129119873,0,0,41.70599365234375,54.054901123046875,0,
1142,702.5376180013021,4.859783331553142,0,0,54.054901123046875,46.816009521484375,81.03985595703125,
622,658.5115417480469,4.8732400894165036,49.91839599609375,57.002288818359375,65.8934326171875,53.020782470703125,130.1326904296875,
937,364.3392105102539,4.869133353233337,0,51.986663818359375,41.6453857421875,44.432708740234375,168.821044921875,
663,874.7910614013672,5.271916627883911,46.75482177734375,0,0,53.503570556640625,0,
723,837.6842244466146,5.930211067199707,42.89959716796875,0,56.1971435546875,40.79388427734375,0,
975,217.10648091634116,5.7050557136535645,0,47.37469482421875,43.46881103515625,45.686859130859375,0,
997,122.09771982828777,6.214222272237142,0,44.747772216796875,45.781890869140625,54.054901123046875,0,
495,173.96351114908853,6.034772237141927,59.225555419921875,50.9525146484375,0,0,57.15728759765625,
359,391.3400192260742,4.918441653251648,80.9007568359375,43.327606201171875,0,41.6453857421875,59.6397705078125,
557,648.6303100585938,5.469649950663249,54.054901123046875,0,45.721588134765625,51.986663818359375,0,
559,227.17682902018228,6.135977745056152,54.04913330078125,53.020782470703125,0,57.15728759765625,0,
943,173.96310424804688,6.229408264160156,0,50.9525146484375,0,67.49853515625,0,
665,217.10662841796875,6.44510539372762,46.72430419921875,0,43.713653564453125,48.88427734375,0,
634,364.33788045247394,4.8584221204121905,48.88427734375,40.253753662109375,0,0,187.9161376953125,
568,125.97612571716309,5.085525035858154,53.020782470703125,0,0,55.089019775390625,0,
1169,773.6557159423828,4.739716529846191,0,0,50.465423583984375,55.461395263671875,0,
586,217.1065470377604,6.284144401550293,51.986663818359375,41.993896484375,40.61126708984375,0,0,
952,217.10653686523438,6.051616668701172,0,49.91839599609375,0,0,81.80487060546875,
1228,760.587646484375,4.9952168464660645,0,0,42.679534912109375,44.64666748046875,0,
1003,540.4476623535156,4.7637083530426025,0,43.713653564453125,0,40.90380859375,0,
936,125.97587585449219,5.520950078964233,0,51.986663818359375,0,60.0355224609375,0,
640,273.1689910888672,6.194983243942261,48.4453125,0,0,47.85015869140625,0,
615,810.6522521972656,4.893625020980835,50.409637451171875,0,0,54.658203125,0,
714,122.09781265258789,5.814541578292847,43.377166748046875,0,0,0,75.7041015625,
689,99.51188659667969,5.165416717529297,44.747772216796875,0,0,43.713653564453125,0,
752,584.4741668701172,4.931383371353149,40.61126708984375,45.781890869140625,0,48.88427734375,81.40069580078125,
650,452.39217376708984,4.791424989700317,47.68719482421875,0,54.28289794921875,47.533538818359375,76.24517822265625,
579,874.7910868326823,5.370977719624837,52.590606689453125,0,62.1453857421875,61.641693115234375,0,
609,556.4435272216797,4.84835422039032,50.9525146484375,43.72906494140625,0,49.64239501953125,84.4429931640625,
509,809.65185546875,5.114283442497253,58.22406005859375,45.720458984375,69.863525390625,45.797119140625,0,
862,663.4572143554688,5.9518998463948565,0,80.0843505859375,0,54.054901123046875,45.781890869140625,
1011,185.9909896850586,4.929444630940755,0,42.679534912109375,55.089019775390625,0,85.9468994140625,
660,99.5118179321289,4.998233318328857,46.816009521484375,42.599395751953125,0,54.928802490234375,0,
962,615.4889526367188,4.851194381713867,0,48.960845947265625,40.61126708984375,0,60.704681396484375,
958,239.1506144205729,4.859616597493489,0,49.62677001953125,41.6453857421875,0,70.6009521484375,
746,760.5850341796875,4.890573310852051,41.210052490234375,48.616485595703125,51.38720703125,48.6748046875,45.39459228515625,
741,789.6797790527344,5.121166706085205,41.408935546875,63.697845458984375,52.5982666015625,41.763427734375,0,
740,468.39165954589845,4.860226726531982,41.460418701171875,40.818145751953125,50.415740966796875,55.150054931640625,79.43939208984375,
927,816.7044830322266,4.9862916469573975,0,52.879058837890625,0,44.1080322265625,0,
439,482.8201599121094,5.5491249561309814,66.047607421875,0,0,67.35235595703125,0,
410,878.696647644043,5.262812614440918,70.0404052734375,50.2606201171875,72.94281005859375,57.88433837890625,0,
594,878.696647644043,5.229420900344849,51.89849853515625,46.59759521484375,51.351104736328125,57.256744384765625,0,
682,879.7180887858073,5.2736334800720215,45.740203857421875,0,47.30010986328125,44.822021484375,0,
607,99.51182842254639,4.961737513542175,50.9525146484375,55.089019775390625,48.54833984375,50.9525146484375,0,
909,173.9634043375651,6.3631165822347,0,57.15728759765625,53.020782470703125,0,68.2706298828125,
1199,125.97600555419922,5.730133533477783,0,0,45.781890869140625,49.91839599609375,0,
1232,790.6698913574219,4.922541618347168,0,0,42.035247802734375,51.58612060546875,0,
886,788.673105875651,5.234016577402751,0,61.80767822265625,58.36627197265625,53.434539794921875,0,
543,102.12850189208984,6.174833297729492,55.089019775390625,0,61.293792724609375,0,0,
1203,438.3802490234375,4.94676661491394,0,0,45.63470458984375,0,79.51727294921875,
949,827.7056427001953,5.212483167648315,0,50.220245361328125,0,48.367218017578125,0,
971,823.6695251464844,5.561508417129517,0,48.251068115234375,44.60662841796875,0,0,
970,173.9631805419922,5.8402055104573565,0,48.568023681640625,54.054901123046875,64.59246826171875,0,
436,173.96334838867188,6.1550666491190595,66.46441650390625,49.91839599609375,48.88427734375,0,0,
938,227.1766700744629,5.214283227920532,0,51.435516357421875,0,54.054901123046875,0,
742,217.10665130615234,5.766200065612793,41.400543212890625,0,0,42.679534912109375,0,
1237,773.6557159423828,4.681958198547363,0,0,41.6453857421875,48.88427734375,0,
715,217.10675811767578,5.848841667175293,43.353485107421875,0,0,0,81.3221435546875,
904,146.96348190307617,5.21221661567688,0,58.0440673828125,46.412322998046875,49.707244873046875,52.039337158203125,
678,217.10654830932617,6.231904149055481,45.781890869140625,47.63995361328125,50.9525146484375,41.039642333984375,0,
919,173.96310424804688,5.791599988937378,0,55.089019775390625,0,54.67010498046875,0,
1191,217.1065673828125,6.417558431625366,0,0,46.816009521484375,48.88427734375,0,
911,594.5851135253906,6.01200008392334,0,57.15728759765625,50.9525146484375,0,0,
957,827.7056427001953,5.391649961471558,0,49.70556640625,0,41.128326416015625,0,
1362,168.98450088500977,6.3289666175842285,0,0,0,42.679534912109375,45.781890869140625,
991,112.01747131347656,5.090883255004883,0,45.781890869140625,41.6453857421875,45.781890869140625,0,
494,147.95456314086914,4.998641729354858,59.225555419921875,62.327911376953125,0,0,0,
692,650.6457926432291,4.877738952636719,44.747772216796875,57.15728759765625,50.9525146484375,0,0,
460,454.7897186279297,6.232733249664307,64.24920654296875,57.3724365234375,0,0,0,
513,195.1243019104004,5.809224843978882,58.19140625,0,64.39617919921875,0,0,
442,827.7037150065104,5.260266621907552,65.83282470703125,54.970245361328125,55.96380615234375,0,0,
679,273.16883850097656,6.039083242416382,45.781890869140625,63.362030029296875,0,0,0,
683,99.51188468933105,5.0166916847229,45.59100341796875,43.713653564453125,0,0,0,
944,191.1812858581543,4.45728325843811,0,50.9525146484375,0,0,57.15728759765625,
710,628.5013000488282,4.892736625671387,43.713653564453125,59.103912353515625,55.089019775390625,44.747772216796875,136.6796875,
1006,185.99087524414062,4.9096667766571045,0,43.35076904296875,52.553131103515625,0,0,
884,273.1688537597656,6.115599870681763,0,62.327911376953125,0,47.608795166015625,0,
964,173.96319580078125,5.859899997711182,0,48.88427734375,51.986663818359375,0,0,
756,450.32508850097656,4.770833253860474,40.32763671875,0,0,42.731292724609375,0,
877,594.5852864583334,5.990499973297119,0,69.5667724609375,60.259674072265625,42.679534912109375,0,
744,835.6689147949219,5.25564448038737,41.24005126953125,46.907958984375,0,41.19012451171875,0,
729,817.7098185221354,6.02400000890096,42.08624267578125,49.265625,56.652191162109375,0,0,
730,874.7910614013672,5.199716567993164,41.945770263671875,0,0,46.003143310546875,0,
620,146.96297709147134,5.305994351704915,49.91839599609375,40.260772705078125,57.15728759765625,0,0,
969,273.1690864562988,5.917566537857056,0,48.740814208984375,49.995452880859375,53.690948486328125,89.4976806640625,
535,827.7037150065104,5.34677775700887,56.07061767578125,54.070556640625,60.002716064453125,0,0,
1215,168.98453521728516,6.449883460998535,0,0,43.713653564453125,54.054901123046875,60.31439208984375,
1032,540.4476928710938,5.235658407211304,0,40.384918212890625,48.88427734375,0,0,
641,827.7037150065104,5.165172259012858,48.412445068359375,40.155303955078125,44.08477783203125,0,0,
555,173.96328735351562,6.057888825734456,54.054901123046875,56.1231689453125,0,61.90899658203125,0,
1372,122.09770965576172,5.742683172225952,0,0,0,40.61126708984375,76.9197998046875,
426,146.96385192871094,5.374983310699463,68.53265380859375,0,46.19921875,0,0,
628,479.8241271972656,6.117266654968262,49.523529052734375,0,0,48.2794189453125,0,
726,209.1910171508789,4.437416712443034,42.679534912109375,41.6453857421875,0,0,61.293792724609375,
516,173.96334838867188,6.001138846079509,57.848052978515625,54.054901123046875,51.986663818359375,0,0,
1020,103.95896530151367,5.4002416133880615,0,41.6453857421875,0,0,55.089019775390625,
430,837.6847076416016,4.877041578292847,67.49456787109375,0,50.963470458984375,0,0,
925,227.1766700744629,5.380825042724609,0,53.020782470703125,0,56.1231689453125,0,
671,874.7910868326823,5.613988876342773,46.32440185546875,0,57.830596923828125,50.121307373046875,0,
611,874.7910868326823,5.39263900121053,50.854583740234375,0,50.2322998046875,55.636444091796875,0,
735,377.3273671468099,4.856011072794597,41.67120361328125,44.09307861328125,0,0,70.81463623046875,
1015,100.9592399597168,4.968199968338013,0,42.3560791015625,0,41.6453857421875,0,
613,99.51187642415364,4.925866762797038,50.58245849609375,60.259674072265625,41.6453857421875,0,0,
956,799.6729125976562,4.60794997215271,0,49.91839599609375,0,40.61126708984375,0,
718,874.7910868326823,5.557433287302653,43.1551513671875,0,60.8243408203125,56.121124267578125,0,
672,512.4174194335938,4.870644410451253,46.297882080078125,0,49.91839599609375,46.816009521484375,0,
