row ID,row m/z,row retention time,10102016-01101.CDF Peak height,10102016-01201.CDF Peak height,10102016-01001.CDF Peak height,10102016-01501.CDF Peak height,10102016-01601.CDF Peak height,10102016-01401.CDF Peak height,10102016-01901.CDF Peak height,10102016-00901.CDF Peak height,10102016-02001.CDF Peak height,10102016-01801.CDF Peak height,10102016-01701.CDF Peak height,10102016-01301.CDF Peak height,10102016-02301.CDF Peak height,10102016-02201.CDF Peak height,10102016-02901.CDF Peak height,10102016-02101.CDF Peak height,10102016-02701.CDF Peak height,10102016-03301.CDF Peak height,10102016-02801.CDF Peak height,10102016-02601.CDF Peak height,10102016-03201.CDF Peak height,10102016-03001.CDF Peak height,10102016-03701.CDF Peak height,10102016-03101.CDF Peak height,10102016-03401.CDF Peak height,10102016-04101.CDF Peak height,10102016-03501.CDF Peak height,10102016-03601.CDF Peak height,10102016-04001.CDF Peak height,10102016-04401.CDF Peak height,10102016-03901.CDF Peak height,10102016-03801.CDF Peak height,10102016-04501.CDF Peak height,10102016-04801.CDF Peak height,10102016-04701.CDF Peak height,10102016-04601.CDF Peak height,10102016-05301.CDF Peak height,10102016-05101.CDF Peak height,10102016-05001.CDF Peak height,10102016-04901.CDF Peak height,10102016-05401.CDF Peak height,10102016-05201.CDF Peak height,10102016-05801.CDF Peak height,10102016-05501.CDF Peak height,10102016-05601.CDF Peak height,10102016-05901.CDF Peak height,10102016-06201.CDF Peak height,10102016-05701.CDF Peak height,10102016-06701.CDF Peak height,10102016-06401.CDF Peak height,10102016-06301.CDF Peak height,10102016-06501.CDF Peak height,10102016-06601.CDF Peak height,10102016-07001.CDF Peak height,10102016-06801.CDF Peak height,10102016-06901.CDF Peak height,10102016-07301.CDF Peak height,10102016-07401.CDF Peak height,10102016-07201.CDF Peak height,10102016-07101.CDF Peak height,10102016-07501.CDF Peak height,
889,725.5543672779452,5.494724320583656,40.3707275390625,105.258056640625,49.401336669921875,84.3541259765625,84.07122802734375,54.12847900390625,42.497467041015625,70.98162841796875,48.618133544921875,81.59100341796875,57.863983154296875,96.3612060546875,98.85693359375,64.31170654296875,70.697021484375,69.215087890625,64.066650390625,70.7603759765625,71.46331787109375,65.33770751953125,87.66973876953125,69.2794189453125,91.70556640625,67.91082763671875,75.3375244140625,78.46490478515625,73.41900634765625,60.987030029296875,73.70941162109375,74.48236083984375,80.08294677734375,67.42279052734375,77.5064697265625,59.12322998046875,61.81085205078125,66.83929443359375,69.6148681640625,83.78125,97.13763427734375,42.92022705078125,75.0941162109375,73.3033447265625,75.20489501953125,76.527587890625,64.8658447265625,89.2796630859375,61.81085205078125,59.13031005859375,46.53350830078125,56.290924072265625,84.48651123046875,65.9473876953125,43.95880126953125,68.161376953125,49.800018310546875,77.3016357421875,58.32568359375,95.37969970703125,43.03155517578125,72.56817626953125,62.70703125,
890,644.4978401522769,4.86707106574637,40.352508544921875,45.541839599609375,39.326568603515625,36.344329833984375,41.673126220703125,35.870819091796875,32.216217041015625,39.394256591796875,37.884063720703125,25.523361206054688,33.451263427734375,31.778793334960938,33.910858154296875,40.08837890625,30.817230224609375,25.166900634765625,31.742904663085938,30.072982788085938,31.392410278320312,26.375152587890625,30.465011596679688,37.052825927734375,41.42449951171875,29.156143188476562,24.19329833984375,30.75128173828125,28.857025146484375,37.552001953125,23.797470092773438,32.997772216796875,35.443023681640625,30.1917724609375,26.329116821289062,30.96209716796875,29.103179931640625,30.667556762695312,29.878265380859375,28.490646362304688,36.35394287109375,32.418792724609375,22.831466674804688,36.645660400390625,25.316452026367188,31.674713134765625,30.747726440429688,32.9571533203125,34.193603515625,31.1102294921875,28.46234130859375,30.80206298828125,25.279388427734375,23.425033569335938,30.3038330078125,30.707687377929688,32.314971923828125,29.68402099609375,26.7620849609375,29.156570434570312,35.8592529296875,24.612548828125,27.036285400390625,
893,496.4191560745239,4.695818722248077,0,15052.4453125,15384.5703125,0,15601.828125,0,0,0,0,0,0,0,0,14572.953125,0,12306.9921875,14873.8359375,13786.4765625,0,0,0,13024.4453125,0,0,11987.5,0,14121.65625,12523.0625,0,0,11542.1796875,0,0,0,0,0,0,13090.09375,15284.890625,0,0,0,0,12121.8515625,0,11571.1796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
894,497.34561097238634,4.695293973703853,4680.8359375,4512.4609375,4445.0859375,3471.94921875,4088.9296875,3995.181640625,4083.330078125,5005.21875,4056.958984375,3374.927734375,3313.9921875,4144.375,3643.56640625,3883.111328125,3951.474609375,3751.416015625,3795.056640625,4188.81640625,3596.587890625,3738.8515625,4433.24609375,3678.73828125,3195.17578125,3090.54296875,3872.361328125,3222.142578125,3845.990234375,3859.796875,4341.5703125,4004.216796875,3271.513671875,3713.306640625,3767.130859375,3012.984375,3401.251953125,3155.787109375,4003.390625,3682.927734375,3855.9296875,3689.0546875,4109.703125,3089.732421875,3292.16015625,3401.876953125,3404.669921875,3138.861328125,3826.806640625,3619.814453125,3374.927734375,4426.16015625,3840.931640625,4768.984375,3293.71875,3916.203125,3584.505859375,3460.08984375,3314.521484375,3137.041015625,2734.90234375,3943.390625,4237.8359375,
895,811.6179758707682,6.269196324878269,0,3850.662109375,0,1607.845703125,0,0,0,4510.2109375,0,0,2546.974609375,0,0,1324.6748046875,991.97314453125,1157.4697265625,0,0,0,0,1593.3095703125,0,3062.35546875,1450.4287109375,0,0,0,1500.396484375,0,1464.8203125,0,0,0,1507.4306640625,1347.8564453125,0,0,0,0,0,0,0,0,0,1090.74609375,1076.7177734375,0,0,0,0,0,0,0,0,0,0,0,0,1133.3046875,1328.4462890625,0,
896,813.6877956953205,4.917080902662433,4243.71484375,3341.3828125,3038.8359375,5817.44921875,3506.52734375,3605.720703125,2623.083984375,3.209177017211914,3401.560546875,2666.65625,2108.123046875,3207.939453125,1433.4921875,1594.5625,1612.3173828125,3735.552734375,3392.177734375,1527.3125,1448.1181640625,3.6175460815429688,1155.9658203125,1201.4931640625,2423.041015625,2510.828125,3169.400390625,1463.0791015625,2883.716796875,1497.2294921875,2418.361328125,7.401161193847656,3810.841796875,2521.7734375,1541.1162109375,2366.654296875,3142.248046875,3038.8359375,1568.4111328125,1413.4228515625,2961.27734375,3133.646484375,1556.9609375,1626.474609375,3064.689453125,2745.1328125,1544.64453125,4217.34375,4.703739166259766,1313.71484375,1565.873046875,2547.626953125,2676.892578125,2728.59765625,2625.185546875,2728.59765625,1290.603515625,1563.2294921875,1300.8857421875,3142.25,1613.3564453125,1245.853515625,2547.626953125,
897,811.6701779979238,6.260286065398669,2780.3046875,3303.248046875,3300.259765625,1607.845703125,1434.4482421875,2685.03515625,3559.7890625,4143.515625,3325.03125,1378.89453125,7145.8046875,3847.80078125,1478.212890625,1324.6748046875,991.97314453125,1157.4697265625,1265.869140625,1624.28125,1193.3203125,2495.919921875,1593.3095703125,1553.537109375,1294.0048828125,1450.4287109375,2764.1015625,1172.1298828125,1156.12890625,1500.396484375,1214.869140625,1464.8203125,1070.7646484375,1495.15625,1384.658203125,1507.4306640625,1347.8564453125,1494.9072265625,1510.716796875,1472.6435546875,2599.33203125,1626.4931640625,1358.6982421875,1305.880859375,1606.82421875,1166.826171875,1052.5693359375,963.453125,1595.732421875,1626.111328125,1248.0166015625,1397.0078125,1343.642578125,3012.982421875,1568.63671875,1145.8271484375,1423.5908203125,1229.767578125,1402.201171875,1343.1875,1133.3046875,1328.4462890625,1386.80859375,
898,784.5872263701671,5.528926771195208,5225.81640625,3271.77734375,6102.97265625,3952.248046875,4004.216796875,4241.55859375,7309.91015625,6620.8046875,4030.845703125,4032.400390625,4884.84375,4245.2109375,3608.904296875,4056.958984375,3340.34375,3927.431640625,3852.1484375,3144.064453125,4426.16015625,3821.4296875,1601.609375,3466.23828125,2495.919921875,3336.97265625,3614.0859375,3350.373046875,3597.3203125,3190.611328125,2636.486328125,3618.955078125,2780.3046875,3209.00390625,3577.9609375,4030.587890625,3374.927734375,2987.130859375,2340.80078125,2685.388671875,3404.150390625,3863.10546875,2728.59765625,3778.94921875,2832.01171875,2832.01171875,3889.662109375,2625.185546875,3400.78125,3142.25,6547.56640625,2961.27734375,3219.80859375,3244.798828125,3012.982421875,3454.302734375,3507.564453125,2909.5703125,2340.80078125,1430.7099609375,3507.564453125,3419.435546875,2780.3046875,
899,761.5917100404424,5.706300813643659,3766.875,3154.84765625,3769.203125,3559.26953125,3448.61328125,3143.546875,4578.7421875,3421.564453125,2746.265625,3168.1015625,3064.689453125,5401.4140625,3687.76171875,2754.451171875,3323.220703125,3192.0859375,2676.892578125,2806.158203125,3420.771484375,2651.0390625,2961.27734375,2883.716796875,2659.36328125,2935.423828125,3205.39453125,2857.86328125,2935.162109375,2780.3046875,2946.86328125,2547.626953125,2780.3046875,2728.59765625,2559.064453125,2691.4453125,3012.982421875,2857.603515625,3286.62109375,2653.8984375,2676.892578125,2832.01171875,2728.59765625,2805.896484375,2676.892578125,2883.716796875,2978.9453125,2832.01171875,2444.212890625,2366.654296875,2694.560546875,2444.212890625,3064.689453125,2361.583984375,2255.056640625,2392.5078125,2828.62890625,2935.423828125,2935.423828125,2625.185546875,2418.361328125,2237.388671875,2413.291015625,
900,811.6128751019851,5.6528977956928195,3951.474609375,2959.939453125,4267.9296875,2780.3046875,3562.884765625,3608.40234375,4223.08203125,4723.1640625,3590.6875,4529.41796875,3712.88671875,4722.44921875,3246.958984375,3402.078125,3377.642578125,2909.5703125,3556.6796875,3951.474609375,3611.794921875,3614.0859375,3222.69921875,3769.82421875,2162.54296875,3429.34765625,3872.361328125,3426.6328125,3850.64453125,3245.662109375,3767.650390625,2961.27734375,3039.8671875,3354.357421875,3458.970703125,2814.955078125,2599.33203125,3168.1015625,4267.9296875,2728.59765625,4059.728515625,3207.15234375,3168.1015625,3819.6171875,3064.689453125,4030.587890625,2941.015625,3271.513671875,3323.220703125,3850.92578125,2728.59765625,3505.490234375,2966.869140625,4010.421875,3532.380859375,3714.388671875,3504.193359375,3667.345703125,3219.80859375,2754.451171875,2728.59765625,3558.26171875,3038.8359375,
901,759.5918672406232,5.451926938692728,3090.54296875,2676.892578125,2573.48046875,2883.716796875,2843.72265625,2625.185546875,1890.3291015625,2806.158203125,2702.74609375,1853.408203125,0,2407.392578125,1978.857421875,1851.7978515625,2314.947265625,2484.951171875,1953.00390625,2113.279296875,2194.220703125,1736.1904296875,2521.7734375,2159.828125,1927.150390625,2263.2421875,1927.150390625,2211.53515625,2064.955078125,2159.828125,2185.7421875,2068.12890625,2004.7099609375,2582.017578125,2314.947265625,2030.5634765625,2972.83984375,1849.6513671875,2420.23828125,2133.9765625,1979.4541015625,1931.50390625,2237.388671875,2392.5078125,2340.80078125,1932.041015625,1953.064453125,2237.388671875,2211.53515625,2185.7421875,2594.849609375,1954.13671875,1736.5712890625,2056.416015625,1875.4443359375,2289.095703125,1645.5693359375,1953.00390625,2547.626953125,2340.80078125,1799.5546875,2184.37890625,2340.80078125,
902,496.4189042524858,4.661629777966124,0,2407.095703125,3952.248046875,4.985565185546875,1459.283203125,0,4.900859832763672,0,0,0,0,8.101264953613281,6.401454925537109,2987.130859375,0,2279.537109375,2780.3046875,1928.8212890625,0,9.323028564453125,0,2728.59765625,0,7.463001251220703,3012.982421875,0,2857.86328125,2730.875,6.027164459228516,5.889789581298828,2625.185546875,0,0,3.8092212677001953,6.293384552001953,0,0,2110.8671875,3898.732421875,0,5.063289642333984,7.0108795166015625,4.985565185546875,2082.26953125,0,2068.24609375,8.101264953613281,6.894676208496094,0,2.0253162384033203,0,0,0,0,0,7.771759033203125,0,0,0,0,0,
903,568.3445693538082,4.622504922210193,700.802734375,2289.095703125,985.83251953125,2261.791015625,1113.681640625,1038.556640625,1139.15234375,2314.947265625,1512.595703125,918.0576171875,2133.9765625,2340.80078125,1054.6279296875,559.26611328125,859.275390625,878.39697265625,647.48974609375,2768.392578125,1003.83837890625,1420.77734375,2716.685546875,1628.1875,2961.27734375,1163.6767578125,3406.224609375,1152.5341796875,625.2353515625,972.20751953125,1066.2353515625,1296.8515625,887.8896484375,3116.396484375,1205.5859375,2573.48046875,933.4345703125,2213.7421875,1537.3837890625,684.69140625,1627.9912109375,1025.830078125,1035.5322265625,456.82861328125,3297.3671875,817.5380859375,911.66357421875,1608.6376953125,1670.8857421875,2134.572265625,510.7939453125,1177.7236328125,2132.525390625,2034.380859375,775.99853515625,1099.9462890625,956.7197265625,1319.4501953125,1379.59765625,1233.2568359375,630.86962890625,1325.1943359375,1158.9931640625,
904,814.6912615170927,4.894166930516561,2356.07421875,2136.71875,2944.84765625,1825.9453125,1864.6943359375,2495.755859375,1517.6318359375,0,2315.544921875,2056.416015625,912.1142578125,2676.892578125,847.32470703125,751.15283203125,869.75244140625,2129.861328125,2082.26953125,2082.26953125,1518.9873046875,2.086935043334961,753.35302734375,515.29052734375,1443.0380859375,1824.87109375,2121.626953125,1361.939453125,2540.763671875,1378.7490234375,1544.3037109375,3.037975311279297,2511.255859375,2702.74609375,2002.7724609375,1671.3623046875,3791.712890625,1801.7021484375,1253.73046875,2153.025390625,2237.388671875,1746.8349609375,827.18408203125,2108.18359375,1927.150390625,1849.6513671875,841.34228515625,1747.3115234375,4.702007293701172,719.84423828125,1741.9033203125,2097.373046875,1518.9873046875,1518.9873046875,2133.9765625,1569.6201171875,724.39599609375,1738.724609375,723.904296875,2123.904296875,1945.66796875,1392.4052734375,1620.2529296875,
905,704.5778962967302,5.489449712096667,446.60009765625,1367.0888671875,475.114990234375,889.2958984375,728.75390625,515.05859375,381.519775390625,676.009765625,490.756103515625,658.00927734375,459.51123046875,648.84521484375,676.05029296875,501.020751953125,580.3583984375,626.01025390625,549.52099609375,633.806640625,580.27490234375,528.01220703125,641.15087890625,507.81103515625,741.11328125,523.3955078125,683.21533203125,610.60107421875,595.27978515625,537.47900390625,652.6015625,523.05859375,595.27978515625,519.384765625,696.03369140625,532.48095703125,477.603759765625,560.3359375,601.3544921875,685.2353515625,565.26953125,392.96728515625,563.7236328125,530.87060546875,664.5595703125,597.58349609375,570.69921875,677.58349609375,501.29736328125,516.80615234375,361.873779296875,441.0185546875,632.294921875,507.790771484375,393.353271484375,525.00439453125,382.65283203125,602.6435546875,499.846923828125,771.38427734375,366.72802734375,562.6220703125,518.5107421875,
906,526.4293964026982,4.82558934414973,1255.0322265625,1265.8232421875,481.0126953125,318.726806640625,481.0126953125,1549.1455078125,495.155517578125,238.093505859375,582.2783203125,545.78857421875,784.81005859375,556.9619140625,1291.1396484375,1189.873046875,902.0986328125,318.926025390625,303.79736328125,413.8759765625,695.43212890625,430.379638671875,762.76416015625,228.5037841796875,627.4658203125,697.10009765625,329.114013671875,1172.4765625,219.71826171875,127.44061279296875,556.9619140625,582.2783203125,242.5802001953125,247.3214111328125,316.85400390625,582.2783203125,607.59521484375,869.4736328125,405.063232421875,425.73291015625,442.8505859375,729.62890625,1164.556640625,216.548095703125,607.5947265625,227.84814453125,253.16455078125,213.08447265625,1392.4052734375,222.609130859375,295.106689453125,615.31494140625,303.79736328125,632.9111328125,303.79736328125,253.16455078125,481.0126953125,228.3258056640625,987.341796875,205.352294921875,258.39501953125,1072.875,774.6220703125,
907,72.08068340430977,0.5849612023009628,923.8544921875,1254.5478515625,767.13427734375,693.94091796875,856.00146484375,842.15771484375,642.2373046875,1071.6416015625,694.01220703125,876.4658203125,673.32080078125,683.115234375,775.54638671875,857.97265625,674.95947265625,827.927734375,766.3291015625,45.781890869140625,842.43212890625,688.03076171875,800.59228515625,584.68310546875,824.48828125,776.46630859375,802.08251953125,894.51416015625,804.75,558.42529296875,632.99560546875,826.962890625,856.279296875,696.79931640625,780.25439453125,691.63720703125,525.73681640625,659.228515625,778.66748046875,696.1201171875,911.3974609375,723.77880859375,881.306640625,925.85107421875,871.09130859375,778.4375,860.84326171875,752.87060546875,747.8583984375,860.8212890625,597.22802734375,856.044921875,811.1943359375,802.4169921875,784.1884765625,802.6943359375,579.380859375,830.818359375,589.17529296875,707.087890625,683.6337890625,890.94580078125,713.8369140625,
908,785.60294921875,6.298367309570312,0,1195.6015625,0,961.60107421875,822.78515625,0,1366.9716796875,1544.5224609375,0,929.751953125,0,0,0,874.96337890625,797.05859375,905.958984375,0,1058.0263671875,0,0,0,1083.4169921875,0,0,1083.6494140625,0,890.68603515625,0,0,1095.6015625,916.166015625,0,0,979.3349609375,0,0,991.70263671875,843.76220703125,0,1206.115234375,1021.01123046875,901.83447265625,0,781.15234375,0,0,0,0,1016.44482421875,0,0,0,0,0,1159.3876953125,0,0,864.06640625,0,0,0,
909,784.5845917111045,5.399931149404557,1525.99609375,1117.4287109375,1520.0830078125,1012.658203125,1063.291015625,1341.7724609375,1317.5517578125,1367.0888671875,1088.607421875,1139.240234375,1164.556640625,1210.5439453125,1149.9677734375,927.25927734375,1063.291015625,1063.291015625,1113.923828125,1117.9404296875,911.392578125,1012.658203125,936.708984375,1012.658203125,817.85693359375,1265.8232421875,871.486328125,987.341796875,1088.607421875,1063.291015625,1127.3896484375,1012.658203125,1164.556640625,987.341796875,860.75927734375,1071.611328125,1189.873046875,1223.509765625,1139.240234375,1012.658203125,952.57568359375,936.708984375,1037.974609375,1189.873046875,911.392578125,886.076171875,936.708984375,886.07568359375,782.56640625,881.4296875,1342.8681640625,987.341796875,936.708984375,932.0625,1041.478515625,810.12646484375,1139.240234375,990.84619140625,1215.189453125,1070.6611328125,734.17724609375,1088.607421875,1016.16259765625,
910,510.4162762959798,4.758248607317607,0,923.595703125,353.650146484375,0,0,453.85693359375,0,0,626.951171875,0,0,814.43798828125,0,470.521240234375,0,0,444.072509765625,0,0,0,728.40380859375,0,0,0,701.9873046875,528.28125,0,411.34716796875,507.736083984375,0,0,0,0,397.227294921875,583.98681640625,0,0,494.178955078125,0,0,466.08447265625,0,501.986328125,365.696044921875,0,476.802001953125,0,507.11083984375,0,520.638671875,0,517.6298828125,0,0,0,0,0,0,409.767578125,424.3408203125,0,
911,181.0763807701767,4.048201912739238,13.164558410644531,789.15576171875,9.113922119140625,459.076416015625,115.42706298828125,12.151901245117188,19.240509033203125,213.799560546875,42.266265869140625,76.9197998046875,254.421630859375,401.00146484375,171.5458984375,5.839923858642578,34.02569580078125,45.36865234375,13.164558410644531,326.868896484375,76.9197998046875,171.622314453125,728.3779296875,137.6676025390625,692.27880859375,153.97314453125,283.773193359375,222.9093017578125,54.054901123046875,141.8985595703125,86.4134521484375,177.7283935546875,138.669189453125,261.77880859375,118.21710205078125,131.13427734375,71.6455078125,196.29541015625,163.9342041015625,138.7440185546875,348.7685546875,29.296646118164062,99.0716552734375,12.151901245117188,403.232177734375,69.1956787109375,109.65887451171875,203.0677490234375,229.872802734375,247.8743896484375,5.063289642333984,122.59765625,313.902099609375,80.7606201171875,184.2391357421875,92.364013671875,136.4283447265625,136.265380859375,249.3626708984375,702.162109375,124.20135498046875,261.385498046875,229.128662109375,
912,542.3258501084475,4.572919665789995,130.5643310546875,751.0693359375,151.9031982421875,663.76611328125,271.45751953125,136.995849609375,359.31103515625,691.89404296875,278.91748046875,645.140625,824.90234375,669.14501953125,542.94091796875,320.37255859375,501.76953125,216.537353515625,194.1953125,490.90771484375,770.37841796875,652.3681640625,375.77197265625,217.8984375,1243.7333984375,412.40771484375,1001.021484375,260.669189453125,120.057373046875,191.00341796875,277.83984375,498.4638671875,486.577880859375,442.534912109375,161.7276611328125,618.5380859375,167.4188232421875,387.033203125,347.84130859375,125.005126953125,507.373779296875,152.5618896484375,264.849365234375,215.74755859375,626.7314453125,168.8223876953125,332.3671875,428.1572265625,536.64892578125,430.96923828125,64.33740234375,324.47607421875,433.3818359375,398.30517578125,253.677490234375,328.729248046875,57.05645751953125,428.36669921875,127.22882080078125,522.07666015625,168.080322265625,296.30224609375,368.15869140625,
913,497.3458056424516,4.669863927559774,1544.3037109375,741.87353515625,1164.556640625,820.6015625,455.118408203125,936.708984375,852.8896484375,1063.291015625,1009.08544921875,987.341796875,759.49365234375,1319.0556640625,683.54443359375,914.00244140625,762.103515625,658.22802734375,1037.974609375,502.75634765625,860.75927734375,1113.923828125,860.75927734375,860.75927734375,860.75927734375,911.392578125,975.90771484375,3222.142578125,860.75927734375,733.38427734375,683.54443359375,709.49169921875,658.22802734375,860.75927734375,556.9619140625,632.91162109375,455.6962890625,632.91162109375,889.478515625,892.18603515625,1088.607421875,734.17724609375,683.54443359375,911.392578125,708.86083984375,481.0126953125,632.91162109375,658.22802734375,962.025390625,860.75927734375,553.38916015625,1164.556640625,639.08447265625,1088.607421875,759.49365234375,860.75927734375,607.5947265625,582.2783203125,471.885009765625,461.682861328125,485.476318359375,632.91162109375,665.923828125,
914,763.6066557940549,6.124953856233691,1240.505859375,701.177734375,1518.9873046875,505.358642578125,612.181640625,736.44189453125,632.7568359375,1265.822265625,694.5625,599.806640625,638.36865234375,787.935546875,574.43310546875,629.705078125,509.2744140625,634.619140625,544.7705078125,588.462890625,577.12109375,633.123046875,533.81396484375,543.4443359375,585.60205078125,630.25244140625,521.38525390625,560.8876953125,623.92529296875,599.91796875,486.168212890625,590.53466796875,550.65673828125,519.9990234375,477.6005859375,461.473388671875,471.06640625,448.81298828125,539.90966796875,548.3779296875,587.60888671875,546.892578125,554.8984375,565.88525390625,423.8857421875,538.7705078125,568.81982421875,544.34130859375,590.359375,597.0888671875,640.79443359375,461.59619140625,511.04638671875,540.36181640625,508.89892578125,453.710693359375,473.75390625,444.36376953125,510.083984375,467.318603515625,489.3603515625,578.673828125,545.64892578125,
916,223.09806074262,4.048263370013628,10.126579284667969,668.70849609375,6.075950622558594,405.807373046875,75.86492919921875,11.139236450195312,11.944580078125,155.7569580078125,34.430389404296875,55.089019775390625,197.7296142578125,330.31689453125,121.4384765625,4.736671447753906,24.101531982421875,37.508880615234375,9.113922119140625,227.495849609375,54.62359619140625,140.8140869140625,606.55419921875,112.8270263671875,559.4111328125,98.99053955078125,208.3236083984375,194.4853515625,30.379745483398438,92.7425537109375,63.930755615234375,142.9820556640625,104.26483154296875,181.629150390625,81.71929931640625,96.96197509765625,48.677734375,134.4383544921875,123.4591064453125,82.19403076171875,224.429931640625,26.329116821289062,76.23931884765625,6.075950622558594,281.53271484375,64.18963623046875,94.852294921875,117.215576171875,178.2364501953125,150.754638671875,5.063289642333984,100.8411865234375,221.591796875,65.4302978515625,128.8358154296875,68.53265380859375,100.12652587890625,124.4033203125,163.3551025390625,515.7783203125,82.19403076171875,180.5577392578125,169.0714111328125,
917,783.5760310159569,5.2605275778934875,55.860382080078125,584.9296875,55.593414306640625,227.84814453125,439.06787109375,58.469390869140625,0,379.746826171875,57.34759521484375,253.16455078125,531.6455078125,329.114013671875,51.52642822265625,50.632904052734375,101.26580810546875,253.16455078125,52.5648193359375,151.8988037109375,317.650390625,177.2152099609375,405.063232421875,202.5316162109375,395.407958984375,253.16455078125,253.16455078125,0,151.898681640625,253.16455078125,151.8988037109375,253.16455078125,177.2152099609375,177.2152099609375,151.898681640625,202.5316162109375,34.504150390625,151.898681640625,181.6781005859375,151.8988037109375,253.16455078125,54.466949462890625,253.16455078125,54.145050048828125,253.16455078125,70.73345947265625,227.84814453125,303.79736328125,151.8988037109375,202.5316162109375,36.97528076171875,227.84814453125,348.8642578125,202.5316162109375,202.5316162109375,405.063232421875,0,101.26580810546875,450.016357421875,227.84814453125,151.898681640625,101.26580810546875,177.2152099609375,
918,813.682076861987,6.255709554328293,470.9892578125,556.9619140625,780.46484375,248.6484375,229.6298828125,266.74365234375,729.83203125,860.75927734375,795.7578125,238.0211181640625,1112.396484375,658.22802734375,262.645751953125,212.3787841796875,162.4276123046875,201.18408203125,207.8797607421875,260.521240234375,210.0272216796875,446.5712890625,281.86328125,277.59521484375,265.224365234375,240.96240234375,658.22802734375,214.76171875,200.3001708984375,250.063720703125,208.41845703125,246.8065185546875,188.6844482421875,481.0126953125,220.1324462890625,243.830322265625,236.6055908203125,251.6776123046875,228.225341796875,212.738037109375,683.54443359375,281.225341796875,230.1156005859375,232.058837890625,235.989013671875,162.140869140625,202.7001953125,170.6641845703125,245.1063232421875,263.109130859375,196.6939697265625,223.6025390625,221.46435546875,354.430419921875,245.300048828125,182.2083740234375,221.5811767578125,206.808349609375,246.545654296875,208.61669921875,186.175048828125,221.26171875,229.9852294921875,
920,544.3435506878967,4.6255330570408555,3715.42578125,513.99560546875,4558.015625,600.447265625,3277.8046875,433.42822265625,610.1201171875,678.86376953125,601.095703125,3402.078125,574.248046875,5204.40625,3531.24609375,3315.375,490.473876953125,3714.1328125,452.86328125,3536.0078125,480.551025390625,524.65478515625,3795.056640625,458.979248046875,539.017578125,344.360107421875,811.12109375,3453.267578125,3821.4296875,2366.654296875,3833.0625,464.771728515625,3268.876953125,4275.41796875,333.300537109375,578.5478515625,358.276611328125,5119.26171875,4663.5,3819.6171875,5459.2890625,355.841796875,4256.95703125,3116.396484375,5061.1171875,324.011474609375,2415.580078125,324.110107421875,5521.08203125,787.83203125,2495.919921875,3426.6328125,742.50244140625,731.72119140625,2314.947265625,4768.984375,2495.919921875,4126.9140625,267.410400390625,2036.52734375,2082.26953125,3872.361328125,3819.6171875,
921,760.5887298583984,6.268562475840251,0,487.921142578125,0,0,0,520.52783203125,0,0,0,440.446533203125,0,0,0,0,0,0,380.6865234375,426.013427734375,0,463.316650390625,397.159423828125,0,328.312744140625,0,451.580078125,393.373291015625,0,410.311279296875,390.163330078125,0,364.93359375,0,398.43505859375,515.39306640625,0,467.922119140625,0,0,358.92822265625,462.151123046875,378.253662109375,0,0,0,427.173095703125,0,0,322.78955078125,0,0,0,0,0,439.36083984375,0,424.842041015625,0,0,0,0,389.621826171875,
922,681.489742247566,3.6039376190730503,4.050632476806641,455.6962890625,574.556640625,270.75927734375,0,126.582275390625,0,0,0,278.48095703125,6.075950622558594,0,416.5537109375,455.6962890625,303.79736328125,177.2152099609375,531.6455078125,0,0,19.240509033203125,0,506.3291015625,0,2.0253162384033203,0,354.430419921875,354.430419921875,151.898681640625,379.746826171875,0,0,48.099395751953125,370.41845703125,0,0,6.7154693603515625,354.430419921875,250.1134033203125,0,0,0,0,0,0,0,0,354.430419921875,253.16455078125,0,0,2.0253162384033203,202.5316162109375,2.0253162384033203,2.0253162384033203,0,126.582275390625,405.063232421875,151.8988037109375,305.23681640625,2.0253162384033203,0,
923,814.6911459908927,5.076571369171143,458.578125,434.109619140625,465.269775390625,395.588623046875,335.67333984375,417.159912109375,282.844482421875,0,406.32421875,394.533447265625,289.318359375,442.2109375,252.880126953125,312.250732421875,375.837890625,374.30615234375,428.48046875,313.652587890625,324.53125,3.1363525390625,236.818603515625,283.42236328125,312.478759765625,279.2841796875,337.1640625,271.91650390625,399.473388671875,322.8779296875,391.70751953125,6.993610382080078,356.404296875,292.73095703125,309.559326171875,342.6708984375,344.255859375,333.9765625,299.9228515625,326.56103515625,318.629150390625,333.330322265625,322.415283203125,415.170166015625,433.73095703125,349.30810546875,291.417236328125,401.9609375,3.325956344604492,286.08056640625,309.037353515625,360.076904296875,399.1826171875,363.06689453125,438.83984375,318.52587890625,304.260498046875,371.89013671875,370.056884765625,385.53662109375,292.496826171875,324.136962890625,315.1396484375,
