row ID,row m/z,row retention time,10102016-08301.CDF Peak height,10102016-08401.CDF Peak height,10102016-08201.CDF Peak height,10102016-08501.CDF Peak height,10102016-08801.CDF Peak height,10102016-08901.CDF Peak height,10102016-08701.CDF Peak height,10102016-08601.CDF Peak height,10102016-09001.CDF Peak height,10102016-09301.CDF Peak height,10102016-09201.CDF Peak height,10102016-09101.CDF Peak height,10102016-10001.CDF Peak height,10102016-09401.CDF Peak height,10102016-09501.CDF Peak height,10102016-09601.CDF Peak height,10102016-10101.CDF Peak height,10102016-10501.CDF Peak height,10102016-10201.CDF Peak height,10102016-09901.CDF Peak height,10102016-10701.CDF Peak height,10102016-10301.CDF Peak height,10102016-10401.CDF Peak height,10102016-10601.CDF Peak height,10102016-10901.CDF Peak height,10102016-11101.CDF Peak height,10102016-10801.CDF Peak height,10102016-11001.CDF Peak height,10102016-11801.CDF Peak height,10102016-11201.CDF Peak height,10102016-11301.CDF Peak height,10102016-11401.CDF Peak height,10102016-12401.CDF Peak height,10102016-11701.CDF Peak height,10102016-12001.CDF Peak height,10102016-11901.CDF Peak height,10102016-12101.CDF Peak height,10102016-12301.CDF Peak height,10102016-12201.CDF Peak height,10102016-12701.CDF Peak height,10102016-12601.CDF Peak height,10102016-12801.CDF Peak height,10102016-12501.CDF Peak height,10102016-13101.CDF Peak height,10102016-12901.CDF Peak height,10102016-13701.CDF Peak height,10102016-13201.CDF Peak height,10102016-13001.CDF Peak height,10102016-14101.CDF Peak height,10102016-13801.CDF Peak height,10102016-13501.CDF Peak height,10102016-13601.CDF Peak height,10102016-14301.CDF Peak height,10102016-13901.CDF Peak height,10102016-14001.CDF Peak height,10102016-14201.CDF Peak height,10102016-14501.CDF Peak height,10102016-14701.CDF Peak height,10102016-14401.CDF Peak height,10102016-14601.CDF Peak height,10102016-14801.CDF Peak height,
498,666.6046890258789,5.584588360786438,60.259674072265625,43.713653564453125,0,0,0,0,65.33013916015625,0,72.70037841796875,0,0,0,0,60.259674072265625,0,56.1231689453125,71.6455078125,0,0,0,0,50.9525146484375,0,0,0,0,0,53.020782470703125,58.19140625,0,0,0,0,0,0,0,0,0,48.88427734375,65.4302978515625,62.327911376953125,0,57.15728759765625,0,0,60.259674072265625,0,138.7440185546875,0,0,0,0,48.88427734375,0,72.77972412109375,49.91839599609375,0,0,60.15673828125,0,0,
499,778.5708099365235,5.761106634140015,60.259674072265625,53.020782470703125,0,0,0,182.7490234375,49.91839599609375,0,0,0,0,0,0,0,46.368743896484375,0,0,0,0,0,0,0,0,0,0,0,0,0,54.046661376953125,0,0,0,0,0,0,50.627716064453125,0,115.82177734375,0,0,0,0,0,0,0,0,0,0,0,50.9525146484375,44.747772216796875,0,0,0,0,0,0,0,0,0,0,
500,926.6682545055043,4.8946310390125625,60.20184326171875,0,0,0,58.92181396484375,0,69.0821533203125,40.7786865234375,0,0,0,0,0,0,0,0,0,0,68.71417236328125,0,54.259918212890625,55.959564208984375,0,71.77435302734375,71.4786376953125,0,0,0,70.95867919921875,0,55.0225830078125,50.8336181640625,50.357666015625,0,0,74.6485595703125,0,62.42340087890625,55.424652099609375,0,0,71.8414306640625,0,0,0,0,0,0,0,50.48736572265625,0,77.96923828125,0,0,0,55.22235107421875,0,66.82208251953125,0,54.61859130859375,0,
501,942.3443522135417,2.5078922430674235,59.7313232421875,58.18768310546875,0,0,0,58.55340576171875,64.39141845703125,0,0,71.63958740234375,50.95001220703125,0,0,0,0,0,0,0,0,0,0,0,0,60.255615234375,62.323516845703125,66.4593505859375,68.52728271484375,53.017913818359375,0,0,0,50.95001220703125,0,0,0,0,50.28173828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.96868896484375,0,0,0,0,0,53.6715087890625,
502,749.5679602989784,5.562066591702974,59.594329833984375,0,92.73541259765625,259.998779296875,131.8505859375,89.09747314453125,0,0,0,102.68756103515625,68.44024658203125,0,0,0,0,0,0,0,0,0,0,84.3629150390625,0,122.7305908203125,0,0,0,0,0,0,94.4239501953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26507568359375,0,0,0,94.433837890625,0,0,113.6710205078125,0,0,0,0,0,0,0,0,
503,495.2462457275391,4.861785984039306,59.49981689453125,62.082763671875,0,0,0,0,58.302093505859375,76.450439453125,0,53.162506103515625,0,0,0,43.992584228515625,0,90.017333984375,0,0,0,0,66.37969970703125,49.017913818359375,0,44.64630126953125,0,0,61.167449951171875,0,0,51.2542724609375,47.01507568359375,52.861175537109375,0,0,0,0,0,0,0,54.791046142578125,71.080322265625,46.6209716796875,0,47.145843505859375,0,48.188446044921875,0,0,53.434661865234375,53.005462646484375,46.589508056640625,40.6025390625,0,0,61.584991455078125,48.634857177734375,0,0,0,0,0,
504,339.1999946007362,4.885133303128756,59.225555419921875,66.46441650390625,110.50592041015625,62.459991455078125,48.805938720703125,0,81.40789794921875,89.5780029296875,68.53265380859375,0,0,0,0,63.362030029296875,54.186248779296875,67.918212890625,57.15728759765625,51.3721923828125,0,112.90985107421875,0,70.6009521484375,44.747772216796875,0,0,43.713653564453125,46.5748291015625,0,0,0,0,57.87188720703125,0,95.9071044921875,0,69.86151123046875,58.323486328125,49.91839599609375,0,57.15728759765625,59.64520263671875,54.054901123046875,42.0650634765625,53.020782470703125,58.19140625,0,59.94012451171875,71.4857177734375,0,58.32275390625,106.45562744140625,60.259674072265625,0,0,51.986663818359375,0,44.66943359375,40.61126708984375,0,57.576934814453125,54.349609375,
505,502.63353266034807,0.5364541634917259,59.225555419921875,62.380157470703125,51.276763916015625,46.816009521484375,54.054901123046875,56.1231689453125,55.0511474609375,56.1231689453125,51.986663818359375,54.054901123046875,57.15728759765625,55.089019775390625,0,64.39617919921875,65.4302978515625,65.4302978515625,57.88153076171875,0,50.9525146484375,72.6617431640625,55.0511474609375,51.986663818359375,50.9525146484375,54.054901123046875,0,53.020782470703125,57.15728759765625,43.713653564453125,58.19140625,63.3201904296875,63.362030029296875,64.39617919921875,56.1231689453125,56.1231689453125,65.796142578125,66.42254638671875,55.04718017578125,54.054901123046875,53.020782470703125,60.259674072265625,0,63.3201904296875,54.054901123046875,49.91839599609375,59.225555419921875,54.054901123046875,56.1231689453125,70.6009521484375,55.089019775390625,57.15728759765625,71.6455078125,64.39617919921875,66.3843994140625,54.37890625,56.892822265625,55.371185302734375,50.9525146484375,56.1231689453125,55.089019775390625,0,65.16583251953125,
506,200.85871597816205,4.775022695804465,58.99444580078125,62.62969970703125,95.9071044921875,85.25701904296875,84.9403076171875,70.6009521484375,73.5400390625,91.687744140625,96.32843017578125,70.6009521484375,89.5780029296875,68.53265380859375,58.493194580078125,60.259674072265625,60.772430419921875,85.14337158203125,66.04241943359375,76.38800048828125,66.46441650390625,122.1707763671875,63.142486572265625,73.7552490234375,79.02947998046875,78.18072509765625,70.6009521484375,55.601806640625,81.97882080078125,64.39617919921875,81.13922119140625,50.9525146484375,79.02947998046875,93.79742431640625,78.61114501953125,0,71.30792236328125,97.5985107421875,94.843505859375,63.87481689453125,85.35858154296875,0,85.35858154296875,94.852294921875,72.9185791015625,77.341064453125,84.30377197265625,60.048675537109375,91.030029296875,87.04998779296875,100.12652587890625,71.2271728515625,120.0179443359375,71.6455078125,0,82.83056640625,90.63287353515625,83.2489013671875,100.3447265625,86.4134521484375,84.30377197265625,99.0716552734375,96.96197509765625,
507,636.3489663260324,4.788613098008292,58.891754150390625,83.94842529296875,102.72509765625,90.43011474609375,92.0299072265625,0,58.697845458984375,74.294921875,0,0,0,0,84.88037109375,0,80.7576904296875,0,85.7020263671875,0,0,0,69.7547607421875,69.9044189453125,0,64.07086181640625,71.30279541015625,0,65.307861328125,0,0,0,52.49249267578125,74.35858154296875,59.917938232421875,0,0,51.293731689453125,0,0,0,0,0,77.117919921875,72.3634033203125,52.931671142578125,0,98.6082763671875,0,64.84942626953125,0,0,0,75.6180419921875,74.4017333984375,68.3983154296875,0,0,0,0,62.896148681640625,0,0,
508,845.6711233038651,5.421632478111668,58.853759765625,0,0,0,52.82427978515625,100.1026611328125,48.560150146484375,57.8779296875,0,55.991119384765625,0,46.204254150390625,65.04541015625,102.45391845703125,53.5357666015625,49.139862060546875,49.910675048828125,0,87.7821044921875,0,70.7510986328125,49.08673095703125,56.819427490234375,64.8201904296875,52.223663330078125,50.86328125,78.46209716796875,40.800048828125,61.878814697265625,104.0888671875,54.697418212890625,42.405731201171875,57.5291748046875,0,99.8111572265625,0,66.6793212890625,47.38800048828125,54.35443115234375,0,0,49.9892578125,49.12115478515625,0,0,46.854644775390625,101.14971923828125,40.20831298828125,0,0,0,61.989959716796875,0,0,0,0,0,80.6756591796875,51.63446044921875,0,0,
509,257.17534160614014,4.331062465906143,58.703277587890625,140.5908203125,0,68.53265380859375,100.88140869140625,0,0,97.55126953125,0,0,77.974609375,0,0,0,0,0,0,65.5406494140625,0,0,0,0,102.3487548828125,0,95.4906005859375,71.3455810546875,0,0,0,0,53.1279296875,0,0,0,0,70.6009521484375,0,0,81.251708984375,0,0,0,77.974609375,0,0,0,0,0,0,0,0,0,0,0,86.113525390625,0,0,66.46441650390625,0,0,0,
511,200.85869598388672,4.554544225031016,58.19140625,61.80657958984375,53.020782470703125,64.908935546875,41.6453857421875,52.38818359375,53.020782470703125,49.397064208984375,0,52.39984130859375,60.259674072265625,52.499420166015625,55.179840087890625,0,52.610687255859375,51.986663818359375,45.781890869140625,54.8780517578125,0,55.39080810546875,54.98944091796875,46.60504150390625,0,67.28753662109375,0,56.1231689453125,48.88427734375,59.225555419921875,51.775665283203125,73.7552490234375,59.225555419921875,0,63.15106201171875,55.089019775390625,52.610687255859375,59.225555419921875,0,51.775665283203125,61.917816162109375,60.259674072265625,0,61.917816162109375,52.809783935546875,48.47418212890625,55.089019775390625,54.76666259765625,0,0,65.10791015625,54.054901123046875,57.15728759765625,65.4302978515625,51.986663818359375,53.644805908203125,0,0,45.781890869140625,68.53265380859375,58.704193115234375,64.39617919921875,65.10791015625,
512,325.1841255746237,4.336915039434666,58.19140625,83.2489013671875,54.054901123046875,0,58.19140625,54.98443603515625,58.346343994140625,61.189208984375,61.79754638671875,44.747772216796875,59.225555419921875,44.798126220703125,68.0023193359375,55.5927734375,0,68.53265380859375,59.225555419921875,67.54888916015625,64.39617919921875,47.900299072265625,0,64.39617919921875,57.312225341796875,64.39617919921875,0,77.7894287109375,0,58.19140625,0,60.259674072265625,56.62689208984375,56.1231689453125,53.873321533203125,51.456268310546875,0,0,0,53.147735595703125,50.422149658203125,56.1231689453125,60.07806396484375,53.020782470703125,58.695159912109375,0,0,0,54.054901123046875,0,0,0,0,0,55.089019775390625,50.9525146484375,0,50.9525146484375,66.2828369140625,0,0,58.19140625,61.293792724609375,
513,825.5481896033654,5.201503827021672,58.103057861328125,151.247314453125,0,0,57.654815673828125,0,0,0,1901.3515625,0,0,0,60.298431396484375,0,0,0,0,0,0,0,0,43.755126953125,0,0,0,0,0,0,0,64.99053955078125,0,0,57.07391357421875,77.39276123046875,43.636322021484375,0,0,0,0,0,0,0,44.8372802734375,0,0,0,0,0,0,566.623046875,0,0,0,168.1077880859375,0,0,0,0,0,0,0,
514,871.6216134207589,6.28473755972726,57.77325439453125,46.58404541015625,50.212646484375,0,55.87255859375,56.905670166015625,0,0,0,0,0,0,0,58.090972900390625,53.004974365234375,55.872161865234375,70.4345703125,40.473724365234375,89.1837158203125,56.65087890625,54.34808349609375,53.12744140625,53.94696044921875,55.604248046875,0,59.972900390625,58.70635986328125,47.769317626953125,0,68.1619873046875,63.013946533203125,0,52.397979736328125,57.568634033203125,66.52032470703125,0,51.603729248046875,53.12615966796875,57.20147705078125,58.86669921875,50.453857421875,0,0,0,53.425933837890625,0,69.78985595703125,0,0,0,56.5894775390625,0,0,57.296234130859375,0,0,0,47.127166748046875,0,53.189544677734375,0,
515,215.0318538859739,0.5864355958114236,57.60919189453125,55.089019775390625,63.362030029296875,79.2376708984375,56.63824462890625,59.818206787109375,69.6300048828125,57.0269775390625,61.886474609375,70.01873779296875,59.42962646484375,76.9197998046875,67.56170654296875,72.10650634765625,69.1253662109375,68.5958251953125,74.81005859375,63.362030029296875,73.304931640625,75.86492919921875,55.089019775390625,64.4593505859375,58.19140625,85.35858154296875,53.1719970703125,71.6455078125,87.46832275390625,72.70037841796875,73.7552490234375,78.57916259765625,71.7099609375,0,0,72.70037841796875,56.7158203125,59.225555419921875,93.41156005859375,66.46441650390625,46.37457275390625,62.92059326171875,53.020782470703125,65.4302978515625,76.9197998046875,59.225555419921875,79.02947998046875,70.66412353515625,80.0843505859375,95.9071044921875,59.225555419921875,53.020782470703125,65.49346923828125,87.46832275390625,69.5667724609375,54.269317626953125,67.49853515625,72.70037841796875,67.49853515625,89.49871826171875,99.1361083984375,70.6009521484375,67.49853515625,
516,573.4521457447726,4.8725568126229675,57.5394287109375,89.66937255859375,105.3717041015625,0,0,0,78.93365478515625,98.5704345703125,54.0262451171875,128.510498046875,162.14306640625,70.045166015625,0,0,70.0943603515625,73.196533203125,0,0,0,123.9739990234375,0,0,0,0,0,0,0,55.22479248046875,55.06573486328125,55.87933349609375,53.952117919921875,71.891357421875,52.16357421875,96.4326171875,68.36834716796875,0,0,74.1314697265625,90.5516357421875,81.62005615234375,60.88623046875,59.119140625,0,0,53.4366455078125,57.18267822265625,0,93.04730224609375,0,85.47918701171875,105.38629150390625,0,0,0,71.6888427734375,0,0,0,63.91961669921875,61.52642822265625,55.08575439453125,
517,904.6016853734067,5.073652154520938,57.264801025390625,67.3529052734375,99.47210693359375,0,67.409912109375,55.86346435546875,53.58148193359375,88.56884765625,0,0,62.243255615234375,0,0,0,64.51483154296875,50.68157958984375,56.507568359375,67.09918212890625,0,102.609619140625,67.183349609375,64.77508544921875,0,83.072998046875,61.55706787109375,63.86767578125,0,63.47747802734375,53.590057373046875,64.39251708984375,0,0,0,78.695068359375,0,64.5228271484375,55.73419189453125,65.46337890625,0,58.899932861328125,63.883392333984375,0,70.70343017578125,90.16802978515625,0,52.78326416015625,0,73.61871337890625,0,71.5474853515625,116.36956787109375,0,57.905303955078125,0,0,0,0,55.2708740234375,54.317840576171875,56.826202392578125,57.354766845703125,
518,579.3900604248047,5.02223246975949,57.2344970703125,171.5423583984375,200.2376708984375,0,245.7440185546875,0,0,0,0,0,378.92626953125,199.6031494140625,0,0,0,0,78.69683837890625,125.6873779296875,65.2481689453125,184.3543701171875,127.7161865234375,81.13922119140625,93.79742431640625,0,211.6363525390625,0,0,227.09130859375,290.328369140625,66.0643310546875,0,0,80.4237060546875,163.72900390625,120.6103515625,0,107.28240966796875,133.3150634765625,97.4298095703125,238.6937255859375,94.70709228515625,88.85528564453125,55.51824951171875,136.9794921875,78.857421875,0,81.13922119140625,0,71.86151123046875,128.776123046875,212.5875244140625,86.4049072265625,0,0,0,0,179.9066162109375,0,56.4365234375,54.0577392578125,110.8189697265625,
519,84.93854471842448,4.816442267100016,57.15728759765625,62.07232666015625,0,0,43.713653564453125,0,62.327911376953125,50.69696044921875,53.020782470703125,46.816009521484375,41.3505859375,0,0,42.38470458984375,0,40.29595947265625,0,0,0,0,0,41.6453857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,52.918487548828125,0,0,0,44.6199951171875,0,0,0,0,0,0,0,42.364227294921875,0,50.9525146484375,0,0,0,0,0,0,0,0,0,0,0,
520,195.9058241667571,0.3706845685287758,57.15728759765625,47.85015869140625,82.19403076171875,83.04803466796875,73.7552490234375,65.60614013671875,72.70037841796875,0,76.24517822265625,0,69.9395751953125,0,56.495941162109375,69.5667724609375,75.86492919921875,0,84.30377197265625,0,70.11541748046875,0,0,92.7425537109375,0,0,0,0,0,88.52313232421875,0,0,0,0,67.49853515625,82.19403076171875,0,0,71.6455078125,81.89019775390625,0,87.46832275390625,0,82.19403076171875,0,75.86492919921875,0,90.63287353515625,0,0,0,0,0,0,66.46441650390625,0,73.1475830078125,0,0,90.43194580078125,0,0,0,
521,85.94650469328228,6.430732902727629,56.834625244140625,51.986663818359375,56.965179443359375,0,0,0,51.936614990234375,46.493377685546875,55.089019775390625,50.9525146484375,44.747772216796875,0,0,54.054901123046875,0,60.905303955078125,0,0,59.033416748046875,55.089019775390625,54.054901123046875,51.986663818359375,51.986663818359375,53.277587890625,0,0,60.259674072265625,0,0,54.3173828125,0,56.1231689453125,54.31170654296875,52.698150634765625,53.791168212890625,56.998748779296875,0,54.054901123046875,52.80584716796875,64.39617919921875,0,56.806640625,50.9525146484375,0,49.91839599609375,50.9525146484375,58.3765869140625,53.020782470703125,50.273468017578125,0,0,54.054901123046875,0,47.866912841796875,59.7840576171875,54.054901123046875,0,0,67.43829345703125,0,0,
522,370.1769663492839,4.303177674611409,56.6485595703125,0,0,0,0,0,0,0,0,0,0,0,50.96978759765625,0,0,0,88.52313232421875,0,0,0,82.19403076171875,0,0,0,0,0,0,0,0,0,0,127.97979736328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.71728515625,0,0,0,0,0,0,0,0,0,0,0,0,0,
523,141.93675422668457,6.075506965319316,56.624786376953125,63.362030029296875,0,68.77777099609375,69.85186767578125,0,0,0,65.4403076171875,0,0,0,0,0,68.53265380859375,0,0,0,0,0,0,0,0,0,75.86492919921875,0,0,0,0,0,0,59.768096923828125,0,0,0,0,0,0,61.293792724609375,69.65875244140625,0,0,0,0,0,0,0,0,66.46441650390625,0,0,0,0,0,0,0,0,0,66.515380859375,0,0,
524,311.168698824369,6.353073065097515,56.609405517578125,0,0,0,60.259674072265625,55.089019775390625,0,0,0,61.293792724609375,66.46441650390625,61.293792724609375,0,0,0,61.86102294921875,56.1231689453125,54.599884033203125,0,0,0,57.724517822265625,0,0,0,66.46441650390625,0,70.65673828125,0,0,77.02215576171875,73.7552490234375,0,56.690399169921875,0,0,0,0,0,0,52.55389404296875,0,68.53265380859375,0,0,63.21923828125,0,0,63.21923828125,60.113800048828125,55.089019775390625,45.496307373046875,0,47.85015869140625,67.35577392578125,0,0,75.61383056640625,55.656280517578125,0,0,
525,807.5946568080357,6.263783182416644,56.264068603515625,0,0,0,0,0,0,0,0,0,0,54.760986328125,0,44.39019775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4434814453125,0,0,0,0,0,0,0,69.60113525390625,53.92413330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7130126953125,0,0,0,
526,272.79692810058594,0.5287976670265198,56.1231689453125,49.83355712890625,44.662933349609375,55.12127685546875,53.053009033203125,51.986663818359375,46.816009521484375,0,54.087158203125,51.23883056640625,55.375335693359375,50.9525146484375,54.595245361328125,59.257781982421875,54.054901123046875,47.85015869140625,49.91839599609375,45.781890869140625,0,68.53265380859375,0,49.91839599609375,54.054901123046875,45.697052001953125,47.76531982421875,48.545196533203125,0,50.9525146484375,48.88427734375,52.935943603515625,62.868255615234375,54.054901123046875,54.054901123046875,0,54.749969482421875,58.19140625,45.84637451171875,56.1231689453125,0,0,54.054901123046875,51.15399169921875,56.1553955078125,51.986663818359375,0,0,42.679534912109375,57.443572998046875,45.781890869140625,0,57.15728759765625,55.089019775390625,51.594818115234375,59.14068603515625,59.225555419921875,57.898895263671875,51.6475830078125,49.91839599609375,0,58.19140625,52.935943603515625,
527,321.1743881225586,6.416985034942627,56.1231689453125,64.39617919921875,50.150299072265625,50.9525146484375,0,0,45.67181396484375,65.3201904296875,0,0,0,0,49.11614990234375,0,0,45.781890869140625,0,0,0,0,0,0,0,0,0,0,0,56.891571044921875,0,0,0,54.054901123046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
528,321.1746533711751,6.450124939282735,56.1231689453125,60.491546630859375,48.88427734375,54.054901123046875,0,0,60.259674072265625,64.39617919921875,54.054901123046875,0,0,0,45.85797119140625,0,0,54.054901123046875,0,0,0,0,0,57.15728759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.225555419921875,0,0,0,0,51.876556396484375,0,0,0,0,0,0,0,0,
529,923.6505279541016,6.357966676354408,56.05926513671875,56.383392333984375,56.2110595703125,62.05584716796875,0,42.821319580078125,42.49481201171875,0,0,66.938232421875,59.81591796875,52.5477294921875,58.7955322265625,0,41.17449951171875,0,0,0,41.008087158203125,0,60.4288330078125,48.41680908203125,54.26361083984375,0,0,0,62.447540283203125,0,0,0,0,0,54.26470947265625,62.32403564453125,55.10931396484375,71.45025634765625,0,0,66.48223876953125,0,0,62.341888427734375,0,0,49.957550048828125,0,51.546295166015625,63.840179443359375,46.819976806640625,60.89019775390625,0,53.95953369140625,46.81439208984375,0,0,48.294342041015625,0,66.7742919921875,0,53.5338134765625,0,
530,691.502484741211,5.106659688949585,55.7352294921875,0,94.420166015625,57.15728759765625,80.0843505859375,80.00811767578125,0,57.171661376953125,60.387969970703125,77.12890625,70.7313232421875,56.1231689453125,60.259674072265625,65.4527587890625,85.35858154296875,71.39599609375,91.687744140625,71.50189208984375,104.7728271484375,80.672607421875,93.4288330078125,78.88922119140625,59.225555419921875,90.63287353515625,60.259674072265625,86.932373046875,55.8326416015625,0,62.5491943359375,0,81.0006103515625,75.332763671875,0,73.01129150390625,58.77490234375,62.74639892578125,102.21685791015625,0,60.5068359375,54.293304443359375,53.883087158203125,0,0,63.63116455078125,81.13922119140625,57.28228759765625,61.190032958984375,0,70.6009521484375,70.45025634765625,86.0140380859375,91.687744140625,75.86492919921875,85.9979248046875,0,56.5325927734375,53.020782470703125,56.1231689453125,0,55.92364501953125,72.4779052734375,
531,146.9285430908203,5.082764048325388,55.624847412109375,0,83.1246337890625,58.142059326171875,59.661895751953125,59.2454833984375,55.474151611328125,43.713653564453125,52.513702392578125,47.201141357421875,46.317718505859375,0,0,53.020782470703125,0,0,54.44866943359375,56.74908447265625,0,0,0,59.627960205078125,0,0,57.53375244140625,68.53265380859375,53.020782470703125,0,0,0,0,60.644775390625,0,75.6134033203125,0,62.846160888671875,63.747161865234375,54.054901123046875,0,59.752593994140625,0,0,61.293792724609375,0,65.1663818359375,50.9525146484375,54.9757080078125,53.423187255859375,54.054901123046875,0,85.24298095703125,62.327911376953125,65.69342041015625,58.19140625,0,58.21136474609375,66.21783447265625,0,54.486175537109375,59.016204833984375,62.0467529296875,
532,899.643068101671,4.924152771631877,55.585235595703125,0,0,0,0,50.4986572265625,0,40.61065673828125,0,0,0,0,50.8375244140625,51.451202392578125,0,0,49.309173583984375,0,0,0,0,0,0,0,0,46.499969482421875,0,0,0,0,0,44.746673583984375,43.712646484375,0,0,0,0,44.17108154296875,44.926116943359375,0,0,0,0,0,40.83782958984375,0,46.276519775390625,0,45.923431396484375,0,0,0,48.6865234375,50.355010986328125,0,0,0,0,44.746673583984375,47.56439208984375,0,
533,626.2769008729516,4.739961403172191,55.12957763671875,57.15728759765625,62.973602294921875,49.732330322265625,0,50.887237548828125,53.020782470703125,48.528533935546875,0,49.812835693359375,44.836639404296875,0,48.435882568359375,47.7083740234375,51.224151611328125,42.46649169921875,56.02947998046875,0,49.401336669921875,64.09820556640625,0,56.09796142578125,0,46.526214599609375,46.36968994140625,43.451263427734375,0,0,0,43.267974853515625,51.48211669921875,0,0,61.926727294921875,43.713653564453125,51.986663818359375,0,0,64.732666015625,44.148681640625,55.7564697265625,51.2313232421875,45.553070068359375,0,56.86785888671875,0,53.1058349609375,61.177398681640625,54.876007080078125,54.984222412109375,62.7757568359375,54.313232421875,0,51.798614501953125,0,49.312225341796875,0,50.409423828125,0,0,46.7239990234375,
534,530.3060038798565,4.682154977643812,55.01727294921875,0,68.807373046875,55.089019775390625,66.46441650390625,0,64.86407470703125,61.2457275390625,54.852813720703125,59.466400146484375,64.59405517578125,52.0965576171875,58.19140625,59.225555419921875,61.768218994140625,0,63.919708251953125,45.46099853515625,61.355804443359375,62.17205810546875,87.05999755859375,0,48.04351806640625,64.71661376953125,0,72.0555419921875,0,53.6546630859375,43.96478271484375,0,58.713836669921875,0,42.54132080078125,51.986663818359375,0,59.587890625,57.327056884765625,78.8076171875,50.96044921875,52.24322509765625,46.39520263671875,0,0,63.487762451171875,0,0,52.9560546875,52.593505859375,0,0,0,58.19140625,0,0,0,0,0,0,0,0,50.9525146484375,
535,409.166131746971,2.358820907140182,54.98529052734375,62.089599609375,66.71453857421875,93.5543212890625,58.19140625,65.1920166015625,0,51.986663818359375,70.36260986328125,60.259674072265625,64.39617919921875,62.327911376953125,76.1201171875,70.6009521484375,62.327911376953125,68.53265380859375,63.362030029296875,70.008544921875,70.6009521484375,75.86492919921875,79.02947998046875,60.701416015625,100.12652587890625,61.293792724609375,69.5667724609375,76.9197998046875,68.53265380859375,84.30377197265625,69.032958984375,66.3607177734375,65.680419921875,85.8092041015625,55.089019775390625,62.327911376953125,64.39617919921875,0,63.362030029296875,76.5706787109375,65.4302978515625,57.15728759765625,62.327911376953125,71.34405517578125,71.90069580078125,68.53265380859375,84.55889892578125,76.9197998046875,74.959228515625,58.19140625,62.327911376953125,80.0843505859375,73.7073974609375,55.089019775390625,72.39892578125,71.90069580078125,53.020782470703125,70.008544921875,74.81005859375,67.49853515625,70.4515380859375,55.089019775390625,63.6121826171875,
536,750.5496731844815,5.425804233551025,54.94012451171875,66.9833984375,81.13922119140625,66.50677490234375,124.85406494140625,143.0665283203125,0,59.225555419921875,59.442047119140625,56.13616943359375,103.04034423828125,58.689056396484375,86.9407958984375,114.8746337890625,86.02783203125,73.7786865234375,64.7275390625,56.772216796875,141.576171875,74.96405029296875,98.016845703125,84.99456787109375,154.2225341796875,76.627685546875,65.7313232421875,108.9488525390625,128.7628173828125,0,0,68.67425537109375,79.681640625,91.06903076171875,76.36431884765625,67.8773193359375,66.267822265625,46.729522705078125,151.283203125,123.05767822265625,127.18072509765625,66.26776123046875,57.772491455078125,58.2333984375,58.689910888671875,0,142.377197265625,86.0936279296875,93.87786865234375,0,64.81695556640625,48.6983642578125,67.24981689453125,62.3365478515625,81.8084716796875,96.75177001953125,0,74.28265380859375,52.345458984375,57.719512939453125,46.816009521484375,63.8157958984375,76.5489501953125,
537,381.17168680826825,3.032551113764445,54.923583984375,0,0,55.089019775390625,0,0,0,53.020782470703125,62.162445068359375,49.91839599609375,0,0,0,0,59.225555419921875,0,0,0,0,62.327911376953125,0,0,0,0,54.054901123046875,0,0,0,0,70.6009521484375,0,59.225555419921875,0,0,0,0,0,0,0,70.6009521484375,0,0,64.95172119140625,0,0,0,0,54.054901123046875,59.225555419921875,0,0,0,0,59.5032958984375,0,0,0,0,0,0,0,
538,146.92850005321014,5.189929937705015,54.842437744140625,0,65.8154296875,55.089019775390625,0,0,54.590728759765625,0,57.15728759765625,43.713653564453125,58.961639404296875,64.78131103515625,47.34307861328125,53.020782470703125,60.146331787109375,59.925689697265625,59.112213134765625,0,0,68.93505859375,53.167938232421875,0,0,53.020782470703125,69.0684814453125,0,0,56.658966064453125,61.064483642578125,56.930908203125,58.587860107421875,0,63.7757568359375,0,58.996246337890625,0,70.6009521484375,49.8138427734375,0,55.46551513671875,52.417938232421875,68.53265380859375,52.133819580078125,58.576507568359375,0,0,62.327911376953125,0,0,53.915679931640625,63.362030029296875,0,59.627960205078125,0,60.644775390625,53.423187255859375,68.01678466796875,0,63.747161865234375,0,58.72723388671875,
